peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.023146635830199047,225.74628721501222,4.806115496128667
1,2.0725001536267658,N/A,54.97238535272123,5.829231951925315
2,2.1475001643448617,N/A,48.038964676131,1.7235623775691675
3,2.422500203644549,N/A,17.089724742636406,2.7430483808491783
4,2.932500276527605,0.03362820502992303,1118.1604152256132,5.596576069576053
5,2.9925002851020825,N/A,132.59102332331736,0.6908051449382351
6,3.067500295820179,N/A,58.359411833000195,1.1766934160267366
7,3.187500312969133,0.061114591080798863,33.881346676335056,0.9760440785788957
8,3.442500349410661,0.05642782952752956,94.06697510917536,1.0476133609383163
9,3.5925003708468544,N/A,45.834571423269495,1.9461932047491293
10,4.162500452304387,0.07086402189155994,125.24499451511298,8.50352369557191
11,4.5225005037512505,0.05342250918523295,30.085256834721292,0.4608556890523784
12,4.652500522329284,0.06999894519050986,12.360297013637817,2.153441062057208
13,5.0875005844942445,0.0751587052028464,285.3306355072989,20.272975504369317
