peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.023173094920954762,402.4486607920524,3.4074539471705823
1,2.0125001450522886,N/A,58.79570739172442,0.11131337013447815
2,2.122500160772163,N/A,326.1637552270832,0.42771526688509504
3,2.1425001636303223,N/A,329.9571181534089,0.35228990841747043
4,2.172500167917561,N/A,103.89223824415853,0.0014166914295595876
5,2.232500176492038,0.018746444149169594,205.37820325522438,1.5267652070261655
6,2.342500192211913,0.02030758403923949,97.97482502786573,0.5199124759685045
7,2.452500207931788,0.029430727489541564,30.849617616194397,1.313220540001625
8,2.5025002150771853,0.026972595787983167,49.94850221957421,1.1804057600327125
9,2.752500250804174,0.023260013616588804,143.53480528461995,2.4855842657090412
10,2.8375002629513495,N/A,30.492354720679543,3.7508051149663526e-10
11,3.0075002872457017,0.03378230894473644,970.8085484520925,2.2529520744663425
12,3.102500300821957,0.026573935678730454,438.72445630963813,2.965339229172374
13,3.5225003608432974,0.04035523037198541,222.47040682140994,1.4056795330011589
14,3.6825003837085695,0.03962438077529207,122.40915242357147,0.5351771990190498
15,3.7925003994284445,0.029833686730913023,114.84052698876138,0.15702957753667798
16,3.9875004272954957,0.04723126690962598,107.23390035999586,3.0473882731950073
17,4.057500437299052,0.03500441787950059,80.02457318681087,0.1652845676024936
18,4.147500450160768,0.0334867012024489,99.5399488379274,0.5724452043714606
19,4.252500465166103,0.05202002710112996,190.16167663982765,3.9743435976428905
20,4.4075004873168355,0.03954948942367231,102.52038162963305,0.8313915846342097
21,4.53250050518033,0.03622399768293327,53.31027752457243,0.17637268555390045
22,4.6375005201856645,0.045468714026638324,83.33127072230076,0.7319614379879923
23,4.757500537334619,0.047590184842143834,89.09544215402263,1.3151503850721942
24,4.897500557341733,0.037265494268319266,60.04932732182414,0.6019170818704862
25,4.937500563058051,N/A,0.00020888268796533948
26,4.987500570203448,N/A,60.0335158256982,1.0682769892726813
27,5.067500581636085,N/A,59.699291384039554,0.21962085960236646
28,5.207500601643198,0.05065762172669608,177.22804861620006,203.03679921963743
