peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.019187074570472085,578.229272923139,1.1899183924626764
1,2.022500146481368,N/A,73.94283553561843,0.9393135793364985
2,2.122500160772163,0.020975275808122085,432.70364319842326,1.4867006154169577
3,2.152500165059402,N/A,195.71421138457004,1.152199945352169
4,2.252500179350197,0.028860046300651643,173.07877774605106,0.4868480186386987
5,2.342500192211913,N/A,50.44221534556516,0.016638121847787686
6,2.4475002072172476,N/A,49.25204170994999,0.26675495100823593
7,2.4975002143626455,0.02433612450492406,54.62699868782539,0.7875875101862402
8,2.752500250804174,0.025365697144467347,67.52321482854995,0.7139090373502931
9,3.0025002865311614,0.023401270738928837,1465.6071758019439,5.82695054954661
10,3.1175003029655763,0.03947625751162631,142.33582460193693,0.5125491604530389
11,3.5175003601287576,0.02940456669159275,331.9843339855921,0.6229551275772494
12,3.67750038299403,0.030025458201694555,162.3759853771026,0.2725813282667044
13,3.797500400142985,0.05286786686184142,101.73990916967409,0.22309603352577445
14,3.9825004265809554,N/A,85.01535331302043,0.6362908502533721
15,4.147500450160768,N/A,80.07114914495489,0.10880407672033104
16,4.247500464451563,0.03273505330377535,285.5110998108288,1.0186129421307533
17,4.367500481600518,N/A,83.28551246263063,1.0273737935876628
18,4.627500518756585,0.03724021005238676,120.43503070492764,0.39216805914972613
19,4.752500536620079,0.03631157522522521,122.00719134983217,0.49341132787962605
20,4.8425005494817945,0.04872782018695787,58.48710955242756,0.5896001574232941
21,5.032500576634306,0.13072119574469188,70.81507351879108,0.654849483266229
22,5.2025006009286585,0.03968315473651263,297.78791386578916,211.83469737237283
