peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.027517026376911558,410.9818773951133,2.1101514407980733
1,2.122500160772163,0.02811743363065533,339.9346371065462,1.7268889393385654
2,2.3325001907828335,0.055097403127422506,76.6050329307505,0.7408638227628817
3,2.487500212933566,N/A,72.93200654209181,0.3877127282137499
4,2.702500243658776,0.05884009407008817,77.10857007139799,0.37917950351034063
5,2.937500277242145,N/A,395.1340911451517,0.28743486318208655
6,3.0025002865311614,0.03626664248349032,1051.5065776408587,3.143377047500705
7,3.5225003608432974,0.04793856714706335,264.4466184413674,1.3806572611717702
8,3.67750038299403,0.0512255258319092,161.35425902607307,0.6551539535659232
9,3.962500423722797,N/A,108.55363304997996,0.09595623582449177
10,4.252500465166103,0.06766530568481688,214.50235558887016,1.2575835274022351
11,4.632500519471126,0.0533779069562863,110.33540025279456,0.27123049650716397
12,4.752500536620079,0.05936332349808726,93.5138011391852,0.6063485993985408
13,5.092500585208783,N/A,124.14590928555526,1.2940366821077591
14,5.2025006009286585,0.05814980448655849,190.79350874317873,75.65278557108064
