peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.02448889038460389,186.16069211587205,2.4604573616159486
1,2.0725001536267658,0.13251120483599,54.57944463261185,3.438582780083814
2,2.1825001693466404,0.027235877589003366,219.9113563755459,2.166827300342739
3,2.4575002086463273,N/A,18.85071285370327,2.43169015261498
4,2.9275002758130655,0.035055502363053215,1115.9000297704335,3.727870405242723
5,3.0475002929620194,0.029787032941157143,137.17832978172135,1.0636681802060086
6,3.122500303680116,0.03495172239883093,244.4809662090135,1.933720438194723
7,3.4375003486961213,0.05889790901638925,94.50670371912736,1.7093463635749355
8,3.587500370132314,N/A,46.68861511473699,0.22088376198753398
9,3.812500402286604,0.05511268171353745,57.94534748189426,1.2965914897623172
10,3.9775004258664164,0.047837752794107846,34.30926107471589,0.5668250150858524
11,4.152500450875308,0.07339990472413671,119.66417110663832,1.4489499391523373
12,4.372500482315057,0.05629588148975451,45.82005646946624,3.067622530734397
13,4.5225005037512505,0.05908853170439876,31.985366190664934,0.88392303317731
14,4.642500520900205,0.06718794661098926,13.31924487740497,2.1992068880847215
15,4.947500564487131,N/A,62.07162001180399,1.2145194414030474
16,5.082500583779704,0.07603747436281871,285.84521522887997,23.156327251673552
