peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.02929810219087292,450.6054332347755,1.5029957342609561
1,2.1175001600576238,0.03290134725797422,269.0233483840487,0.7011678705840314
2,2.997500285816622,0.040850580234165434,1095.5578301465941,1.8426139590335517
3,3.512500359414218,0.05544025395594554,276.41168590749425,0.9299250516763197
4,3.6725003822794906,0.07249803978982605,174.97689202872107,0.3731617277265809
5,4.237500463022484,0.06022770215372564,215.95817151673816,0.34290048950050017
6,4.622500518042045,0.05882472767359381,112.91455148637334,0.8131455259708656
7,4.742500535191,0.06849725302615184,93.80915665487453,0.43578464420698265
8,5.072500582350624,N/A,102.26319235742693,0.23321824589641474
9,5.197500600214118,0.069244239989521,208.90024287551813,314.88942914409586
