peakNumber,peakLocation,FWHM,intensity,% Error
0,1.827500118614317,0.031254224070750514,177.5471687340866,1.2616406416287171
1,1.9225001321905726,0.034964947480099484,80.37906021648098,0.20664035478707124
2,2.1175001600576238,0.04207973064911119,84.23931724605177,0.8205515790665674
3,2.262500180779277,0.03754196333236548,57.80180318701923,1.0165247258843129
4,2.6325002336552195,N/A,95.07429946142275,1.205316728088589
5,2.7475002500896335,0.03801751924128416,175.8535070821589,0.9312463042375936
6,2.9125002736694463,N/A,178.48670290269382,0.9988383939330818
7,2.9925002851020825,0.04189509571493266,436.06995817022,0.42295831933614914
8,3.512500359414218,0.06456504243165684,148.3669846206747,3.418041072994101
9,3.6675003815649503,0.04813392906619507,91.96211929335692,0.12021556743933655
10,3.737500391568507,N/A,78.381126985127,0.11935417786868702
11,3.852500408002922,N/A,66.08888639413894,0.4634374703768076
12,4.147500450160768,0.07589205324150505,64.19971095914775,0.4053231943078183
13,4.237500463022484,N/A,74.09250104024318,0.720964393084376
14,4.53250050518033,0.06400373501458478,33.29222567111205,1.6052289975815668
15,4.617500517327506,0.047950505231737495,38.07762618237123,0.985024097567531
16,4.7275005330473805,0.07858262112810799,32.21044885306634,1.2311277559677047
17,5.052500579492466,N/A,87.04478362095782,1.6048838379300525
18,5.187500598785039,N/A,97.77955411176721,21.40788447456006
