peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,N/A,162.79604369892093,0.09788243106466928
1,1.8325001193288568,N/A,180.07957169684204,1.3613597584708128
2,2.1175001600576238,0.04421685772365702,125.44269037428865,2.730005062197159
3,2.9275002758130655,0.03743835263103712,1032.909280538108,4.724160807543879
4,2.997500285816622,N/A,374.8088051069846,1.2472339584015537
5,3.442500349410661,N/A,124.08555431819997,0.5082711416925672
6,3.5175003601287576,0.05196213886248113,125.93766607906502,1.378223126331532
7,3.6725003822794906,N/A,77.38874369335531,0.8704172431793281
8,4.157500451589848,0.05403882985092956,156.88122777057703,1.9345702746581088
9,4.247500464451563,N/A,85.43287538640914,1.6456160774152695
10,4.517500503036711,0.05334766718598427,41.241005702848156,0.3614057611974601
11,4.627500518756585,0.06323798893487798,40.82196344038891,0.8522882996705919
12,4.74750053590554,0.06159776507334769,33.36180054271102,1.194242722814804
13,5.082500583779704,0.07762445227214165,267.96404933352187,2.2399675993356785
14,5.187500598785039,N/A,91.85856415399958,32.13928329137028
