peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.042146530410589245,131.71634649422182,2.0084752653229248
1,2.042500149339527,N/A,59.71588470721716,0.33492608798680756
2,2.1175001600576238,0.04391373254510533,90.65906937638047,1.4429988031201952
3,2.9125002736694463,N/A,447.21465260091975,3.1642013509577973
4,2.9925002851020825,N/A,281.5988231034305,1.0244608817009084
5,3.5175003601287576,0.13428168805826912,109.78872318999223,1.6313578996463227
6,3.6675003815649503,N/A,70.39468392827362,0.6530596751788209
7,4.1125004451589895,0.0972398699473116,84.27835142119793,0.5855231694674486
8,4.237500463022484,N/A,70.17311994917023,0.6293850117567202
9,4.512500502322171,0.09535929991281122,30.231418527203317,0.6852035564773366
10,4.617500517327506,0.060388844311243695,32.59466092848254,0.6352791663033558
11,4.742500535191,0.0579827357071272,28.96764931182275,0.514423893435728
12,5.062500580921545,0.1624958740189264,146.14485641199482,39.4867596561879
