peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.031003399175393076,122.88733004789583,2.767136381096303
1,2.067500152912226,0.10021558452633905,61.435750569209574,9.728194073590675
2,2.357500194355532,N/A,14.660223270940207,0.9836937498503541
3,2.422500203644549,0.025927193584479813,13.95172560407974,0.10718665604133161
4,2.4775002115044864,N/A,13.777179840018732,1.4403844061096776
5,2.6025002293679806,N/A,11.015272329062157,0.2105724948608506
6,2.677500240086077,0.01850743387565812,10.868529340492614,2.0699252971777233e-05
7,2.922500275098525,0.035633314494794455,1257.403983813685,7.043774206579291
8,3.432500347981582,0.055288396738760515,95.53540605700215,1.3982561059861038
9,3.5775003687032347,N/A,41.10019359275452,0.9097449964929394
10,3.952500422293717,N/A,19.656486969281502,0.18452230359771463
11,4.147500450160768,0.04958186486884664,178.2964661557807,1.4759986738132522
12,4.397500485887757,0.02109753370497014,10.860018733428376,0.3998954330742172
13,4.512500502322171,0.05929065464535288,29.60099822229074,0.5945011338980005
14,4.632500519471126,0.060066225856520106,15.280298919894735,1.063435153628868
15,5.072500582350624,0.07313745837131513,322.78874514807313,25.53167968707246
