peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.020559581748814004,300.8823339365918,5.7737914499339515
1,2.0725001536267658,0.11332190895250083,57.85917659903146,5.794439120901808
2,2.337500191497373,N/A,14.462054963335959,1.4521958955817817
3,2.4275002043590885,N/A,12.859912963946783,1.1116861556098767
4,2.5575002229371226,N/A,11.602904007912969,0.3037808715713435
5,2.6425002350842988,N/A,10.428924957605943,1.553439801035149
6,2.932500276527605,0.03129372960607313,1285.5410240698288,3.08860522724125
7,2.997500285816622,N/A,91.38042122736198,0.5663888570517149
8,3.1925003136836727,0.06372716875976936,35.785241362421004,0.6594299866905939
9,3.442500349410661,0.05078726052526328,112.35559423814146,1.7977783901963247
10,3.597500371561394,N/A,49.92078238322182,0.91740580464665
11,4.162500452304387,0.07004054204368781,148.02007814048108,9.196401573752173
12,4.412500488031376,0.013702775392164135,9.273825227321936,1.4178224627214828e-12
13,4.5225005037512505,0.051571956165711086,36.074125063107886,5.511801840794148
14,4.6375005201856645,0.06483826431272721,13.882345880394894,1.908260689659403
15,5.0875005844942445,0.06804721631396227,334.42930414716074,23.39981871508018
