peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.02459574177689272,467.85328934534056,0.6912430891994208
1,1.9025001293324135,N/A,97.65064084528723,0.20536270629237613
2,2.037500148624987,N/A,92.44332309493183,0.20721121732064607
3,2.1175001600576238,0.02424932925845047,338.2906265486686,1.102093578549981
4,2.2475001786356574,N/A,74.97937517041356,0.2025932519591665
5,2.4175002029300092,0.06738548560934055,60.608724077260604,0.22340944902535542
6,2.6025002293679806,N/A,86.09399320806602,0.262754509307801
7,2.657500237227918,0.0357948783838693,88.79952579007045,0.12108333590841613
8,2.722500246516935,0.04857681111005352,96.47416345643546,0.43568592970577874
9,2.997500285816622,0.027758286903929008,1125.5511633784427,1.9187368783138572
10,3.5175003601287576,0.03568148328396026,296.9207212732377,1.2986364585220929
11,3.6725003822794906,0.04649473637837209,143.32836004767995,0.577668199286897
12,4.0225004322972735,0.034628869465446854,79.12431868014369,0.06710814835802738
13,4.247500464451563,0.042461009398258476,209.1500830107027,0.8495042381891669
14,4.627500518756585,0.0438452809625165,119.25481418975875,0.15386888479140068
15,4.752500536620079,0.046563310211645614,107.46944170209156,0.7111644747995012
16,5.042500578063386,0.1566070411636682,75.40474823445778,0.3526058590978167
17,5.2025006009286585,0.04853047261529042,225.58232471334668,231.58446539041512
