peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,N/A,162.79581407593952,0.0977755214646025
1,1.8325001193288568,N/A,180.0794438457973,1.1719655336079315
2,2.077500154341305,N/A,79.85381143239755,0.38597549393483954
3,2.1175001600576238,0.03935918942868,125.44294848848477,0.4375430072997694
4,2.3075001872101346,0.022730079767199207,36.73232065649336,0.13055732229597036
5,2.362500195070072,N/A,36.006058877103044,0.0727653186083941
6,2.472500210789947,N/A,35.50640045032054,0.5199322039437242
7,2.5425002207935035,N/A,34.70168434151884,0.4597152903360625
8,2.9275002758130655,0.037339574948835885,1032.9091981614304,2.657323760682313
9,2.997500285816622,N/A,374.8086663909419,0.673847515150134
10,3.442500349410661,N/A,124.08510062510027,0.564154486665105
11,3.5175003601287576,0.05083144450481125,125.937171835799,0.9478185363426279
12,3.6725003822794906,N/A,77.38818071064571,0.7699858101646999
13,4.157500451589848,0.053419866602358645,156.88059570866847,1.2506477039740664
14,4.247500464451563,N/A,85.43225584126225,2.076917318063288
15,4.517500503036711,0.0542136065823442,41.24047029616753,0.21160597214782045
16,4.627500518756585,0.06317759925104571,40.82148156004706,0.6105386647411759
17,4.74750053590554,0.06075295022958205,33.36138902679198,0.10373850762575296
18,5.082500583779704,0.07864114390062493,267.96389444030706,2.327720684836314
19,5.187500598785039,N/A,91.8585058944148,32.13926422864032
