peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.04779204516314328,68.62654374717306,1.389833910873786
1,2.057500151483146,0.07947588403513439,61.03067063959543,4.032537377202986
2,2.382500197928231,0.043359850712709314,15.854616907713933,0.296982268596757
3,2.4575002086463273,0.08262758964731143,14.18359999585482,1.2354710145250747
4,2.572500225080742,0.021228534398932908,12.191877381002257,2.1918259034840953e-10
5,2.692500242229696,N/A,12.634534134673686,0.6733888905590412
6,2.922500275098525,0.04571527412528553,875.5518495429694,4.009124275149578
7,3.1825003122545934,N/A,13.669831179094786,0.4226956783993143
8,3.432500347981582,0.0817444181279896,72.76999540127451,2.46599598321144
9,3.5625003665596155,N/A,37.91147805785846,0.9270380121307888
10,4.137500448731688,0.058298270943528685,141.20428026865653,4.531868862659947
11,4.512500502322171,0.06945401213194469,26.03235210400078,0.762481273872973
12,4.622500518042045,0.06811691249815954,15.74388064978757,1.471975841849916
13,5.067500581636085,0.09541135945961887,254.92948963500567,27.97632184161935
