peakNumber,peakLocation,FWHM,intensity,% Error
0,1.9225001321905726,N/A,34.88484286881024,1.4245163442250752
1,1.9975001429086694,N/A,30.923444470813052,2.7635778722052544
2,2.267500181493816,0.02745648942418555,33.275524076470724,7.7267456961795755
3,2.7475002500896335,N/A,111.18315396062407,40.02768034492893
4,2.892500270811287,N/A,86.84655938361846,0.9152758594456174
5,3.512500359414218,0.2755114676161572,46.19932997379921,1.1932725662978683
6,3.737500391568507,N/A,35.21043648313123,2.589885226207228
7,4.147500450160768,N/A,21.520488814976346,1.7362438012791253
8,4.542500506609409,N/A,13.412855906163669,0.47413972551684197
9,4.592500513754807,0.026556516457007184,13.122938539014593,0.3225078273190725
10,4.692500528045603,N/A,16.389449445851376,0.38712968789263774
11,5.062500580921545,0.24398960176207218,80.0709677288668,12.72961970463046
