peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.07004771914728569,36.344284923349164,0.7147928033570651
1,2.047500150054067,0.14904601190727051,48.9408775363155,4.2357440334037175
2,2.362500195070072,0.04431645456394273,18.806632850192955,0.2620119508587413
3,2.4275002043590885,N/A,12.751886534493792,0.308750918613373
4,2.5025002150771853,N/A,11.959107012776258,0.3949278577511835
5,2.60750023008252,0.04244259605727985,34.215876084950594,0.38651276077597413
6,2.702500243658776,0.04006695676196115,33.88949422787448,1.0032074781897364
7,2.9175002743839857,0.05074900537831395,588.1020562278275,5.000694427140962
8,3.3275003329762467,N/A,21.940295988178832,1.2914395861276022
9,3.432500347981582,N/A,41.82295945600555,0.4615905415957868
10,3.5225003608432974,N/A,40.364230676471664,1.043063996653075
11,3.8625004094320015,0.0347097662505611,17.39793490367589,0.46490186250675164
12,3.937500420150098,0.05122781212351546,15.975774212347801,0.08319944643292229
13,4.127500447302609,0.07893101246576428,76.3555886883625,2.8726963737508857
14,4.387500484458676,0.071498716661341,11.89577038741885,0.5807080457141148
15,4.512500502322171,0.08754310458083836,16.863527120303843,0.7784828003973372
16,4.597500514469346,N/A,13.862200354023003,0.48139496478377347
17,4.712500530903761,0.06668610038833389,13.942123316555467,1.0886306552758473
18,5.067500581636085,0.12276872010989237,155.0734276989582,21.205262219324638
