peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8382168612480094,0.35087217193979076,10.768682916612864,0.007183426503391547,0.009059132082153226,0.028613041494153307
0,1,1.9544824779134828,39.421483300728966,1.0732299012713178,0.04178487780046233,5.913253766271733e-17,0.09839586782369751
1,0,2.1333035197625017,0.016239655191466563,9.52157435661462,0.015608153366229479,7.884471121494816e-20,0.036754392412714464
1,1,2.137353780882349,58.2710708758274,4.362943680189346,0.04074317717674038,1.1501559890042668e-14,0.09594285031404719
2,0,2.224975597828631,6.001770890633708e-05,2.5517580969708775,0.00787542024320264,2.470973101354757e-09,0.01854519991581002
2,1,2.217266933132522,34.00693449296095,2.266902096365298,0.02365734598763755,7.237738452562324e-05,0.05578103431159966
3,0,2.342672408998168,2.8170347619275677e-05,1.3698908315035543,0.008650387699615862,5.216650986968139e-06,0.020375309382364253
3,1,2.3377744839761254,17.81775575080101,3.1088954560244013,7.084377357904605e-10,0.03296328501835775,0.06592656992789259
4,0,2.4517381994754985,24.896352329660196,0.4164662122320972,0.008577735581394734,0.006598078686897969,0.028083350665067553
4,1,2.373500196644509,0.057213826736012385,0.1641951713509217,0.015076128854584075,6.138231757406672e-13,0.035501570428856176
5,0,2.49923706002171,0.10054461768064607,1.5304079492368983,2.005079536167759e-13,0.013388773413063791,0.026777546826096777
5,1,2.4531902409435546,20.108972062878312,0.33298341554623445,0.011595619051646406,6.481915648935621e-13,0.027305596178006104
6,0,2.74636595247817,22.092602184577206,1.2547745380955002,0.009892921352587382,5.748718001977596e-10,0.02329605007825412
6,1,2.737754819389236,0.0005495923814636816,2.6950560635592455,0.013035612528554305,0.007927027315592444,0.03988166038797714
7,0,3.0070227201945268,24.535354381246044,37.56814689688598,0.015483193447128115,0.007428414734652287,0.04483935791844479
7,1,2.9626796733964915,0.0006102492326202303,5.352033766413336,0.0001047139461458387,0.01912452398194067,0.03823564017697454
8,0,3.10712458417906,0.12489926079489258,6.115246280611556,0.010248171625852964,1.2445816000755957e-14,0.024132599969488383
8,1,3.0834187581050023,36.362153705220244,12.978078498495456,1.1349828352388144e-06,0.02156162386892693,0.04312307367423515
9,0,3.523473078313214,1.133009037165443e-06,4.977177208580116,0.016026757502337282,0.005863023113172096,0.04418519324812562
9,1,3.5523696117475927,41.12619961427289,12.293379390641364,0.1599223692316549,2.286430133245105e-13,0.3765884007157696
10,0,3.6810384665585256,58.14006332597721,1.2825437701102647,0.018886034675549567,3.4761290678467856e-26,0.044473213025133705
10,1,3.6389888312262584,16.583524768186905,0.38140941905821407,0.03194277971703354,2.4771608510411927e-10,0.07521949821870304
11,0,3.7943512299893296,6.984743009489248e-07,0.7765634796652618,0.012022059604494524,7.931739934737589e-08,0.028309866035308492
11,1,3.78292677289854,63.907107870776194,1.1964578358068,0.02001239336620245,0.011985228844790828,0.06098724648736158
12,0,3.9883263431002245,0.2833521312362176,0.3696697168179464,0.009585018059852875,1.3541000623809192e-08,0.02257100616252265
12,1,3.9750562499558493,62.729034912912006,2.640287674375194,0.005796636840524134,0.02881743889047777,0.061001368737070474
13,0,4.1370436314306565,16.901291796967232,0.8174764239522196,0.015017781184836477,2.0749195857832643e-28,0.03536417216594158
13,1,4.186750455769904,42.2787992058456,4.074043681488297,0.08500001214717655,0.08500001214717655,0.30578486241815556
14,0,4.259070972531496,0.11906617206030816,6.8229907427732215,0.031508540342570036,2.751849582851889e-18,0.07419694238835026
14,1,4.20745423903607,55.60355568154418,2.416749672663624,0.005510900886287311,0.020568796854358348,0.04526862770536956
15,0,4.399121456383484,0.2361313923344954,1.4030273512164586,0.017377656105451857,3.0483348382209107e-16,0.04092125293277281
15,1,4.360087748856411,42.89259367970372,1.4790643976661408,0.030423775333194854,2.965447024856767e-14,0.07164251600015498
16,0,4.63383529415626,33.76427448179097,1.5416213215150074,0.023450843872147978,4.2820938149185735e-23,0.055222517223025264
16,1,4.5235005038941605,0.007422553395400017,0.8937415079109601,4.6321551524564614e-20,0.036023041866656696,0.07204608373331339
17,0,4.76588176816446,0.49111320253363305,0.8732565526781131,0.01725959669989026,7.652764794831603e-24,0.040643244278051605
17,1,4.746843226481519,30.58180097837933,1.1736404897797588,0.02240174653373275,2.9030309972236774e-17,0.052752081781336516
18,0,4.8959047012882895,12.733452191376955,0.28330167661235756,0.010018976138499482,7.496866601078362e-34,0.023592885841625357
18,1,4.930327985359686,16.654922465888486,3.1130409774375987,2.40126598551547e-28,0.06353392444024471,0.12706784888048941
19,0,5.070440753749286,28.946376810667754,2.5585539266179405,0.04975874931646466,8.199643815832548e-12,0.11717290031425778
19,1,4.988586558689891,0.1447278675268591,1.683607978440029,2.1122404661793066e-05,0.02586150534486693,0.0517198471101324
20,0,5.200497939137298,41.150137378373536,4.125533672754281,0.021067485899455878,4.744490927238893e-11,0.04961013814175801
20,1,5.215500602786758,0.0003520440088776583,4.745429111976815e-11,0.14000001990711475,0.14000001990711475,0.503645655387805
