peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.833278002208075,12.383690979236226,13.428244626579346,0.006771343527123796,0.009214414108209187,0.028001367617573703
0,1,1.8993164155075286,10.352198809653814,29.459403219687328,0.1550000221507328,0.15500002215066278,0.5576076902918267
1,0,1.9236740459971053,0.015855177989789193,0.44464176436828695,0.017636187375479846,8.789898130386518e-23,0.04153004754970171
1,1,2.044485367970879,72.30404394639326,0.393801291719704,0.06761386322484615,1.3447888521549223e-13,0.15921848044398282
2,0,2.117313413129404,0.3649477904306737,6.229236063520399,0.00815616594676462,0.010167814308717795,0.03230925903615142
2,1,2.0933203129981925,54.36133961987215,1.5482629573422364,0.04217587065993387,3.724874207908323e-26,0.09931658564664497
3,0,2.260320494111724,0.1453038670686188,0.9732759032819932,0.008868975639563986,0.020326270620569298,0.050135719009554686
3,1,2.414198442587717,50.39737115586824,0.8673506957247465,6.984854450869714e-10,0.05322091944354869,0.1064418387798032
4,0,2.759836985778435,4.945047786601562e-13,27.03436493354705,0.12490838590119428,0.02636908432094679,0.3220348844267075
4,1,2.396750199980255,1.729890727072381e-14,41.32035834320878,0.3623773226085524,3.908863842335463e-09,0.8533333870412159
5,0,2.996733541167794,6.196105840542402,35.46314053727837,0.010505099624721731,0.008409692835212094,0.03484354373566937
5,1,2.955515287071152,90.41272580687729,8.172879625828509,0.0513746513699478,1.0219322219367732e-18,0.1209780588524298
6,0,3.514873894855663,90.34396728241126,6.800145474961558,0.01363261294967065,0.0092771156971961,0.04300580584706019
6,1,3.5202439600314768,3.9463716160918083,20.243103124404435,0.09563474434993452,0.11764317944549257,0.37646087563802005
7,0,3.6719612736042078,22.618166190907477,2.0665858253878677,0.01170619028435146,0.010577889682949395,0.04050590817425253
7,1,3.613250373812195,62.833776857271786,34.5017805084705,9.369131689811088e-12,0.2563983577941733,0.5127967155869074
8,0,4.240357190729138,6.593971363740029,5.396950017185286,0.01690325579853239,0.011209592239929749,0.05293479182423706
8,1,4.133402301318932,40.111137920444264,30.54558730392395,2.392320988005814e-09,0.19255239806444568,0.38510479576140766
9,0,4.623767235461126,0.0012261222322394218,2.0063483543470024,0.021940255145759605,1.0456496017373339e-34,0.05166535261032815
9,1,4.453086978891184,42.13950559689682,10.893377879107764,0.26559135670052436,1.4684857127506326e-07,0.6254199969839276
10,0,4.741034289566899,32.09898104311137,2.667249411375714,0.029314419728436188,4.752051641948595e-15,0.069030183184977
10,1,4.699005488125342,5.965079274244701,3.794888875600067e-15,0.17000002419435223,0.17000002419435223,0.6115697244765612
11,0,5.050372534067547,2.0440751975737877e-05,6.212316140683255,0.01992532880492003,0.06205506736500302,0.14134338985529965
11,1,5.155750506207725,28.387491020375187,11.145357290122373,0.21533475763786722,1.218412805023125e-10,0.5070746037990322
12,0,5.1994659443453175,4.020847827452597e-09,7.9339922407214765,0.022373908214952033,1.92120332172934e-35,0.052686527550251674
12,1,5.15833368097348,2.7496633242609925e-10,5.548536463422283,0.03521636139568876,2.6254797582257036e-29,0.08292819372762199
