peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8327601090520462,0.029171030362860735,12.622841560480959,0.0056597476970183715,0.012969331046981952,0.031990924508396766
0,1,1.922879406046818,52.57253010517021,0.6399259969881724,0.022006718938702693,8.471182481175534e-11,0.05182186296669462
1,0,2.117952539968364,41.28464220707373,5.651518257818717,0.008261377272880045,0.011172723948512812,0.03405652773454339
1,1,2.0166832451119787,14.786043625199415,5.098836994149558,0.10048965408511064,3.1326486912281647e-26,0.23663505175784474
2,0,2.9962025185207475,0.3284874540491948,25.109947473535204,0.013955625827049687,0.0065049322569747225,0.04017860809887945
2,1,2.9301363716782425,65.69107706567429,32.806435005362054,0.033860123968986855,0.03873555471679378,0.1289325932124648
3,0,3.514603345933371,17.32972318358318,3.7754405389143133,0.01940514301755181,0.0015831779702380991,0.04731254786330219
3,1,3.5142219013350453,66.12615339158467,10.861581473264952,0.12289908085752115,5.943898529116426e-21,0.2894052191191702
4,0,3.6757056281085565,0.03742280061504959,0.9315114770885938,0.01836964915266161,3.426296628906598e-14,0.04325721804490753
4,1,3.631291191701825,84.16346377545445,11.004383918445177,4.1699168628203874e-13,0.11926807854416799,0.2385361570882719
5,0,4.237889439022399,53.34056376976655,5.909796123288944,0.010638371075466477,0.021004121645646162,0.054453801632882076
5,1,4.046256427834927,0.38181404675697717,17.364601960213463,0.21590974686981865,1.8858348331490553e-23,0.5084285998466073
6,0,4.633405850621699,1.3751176877413531,0.7954038835104659,0.01890761016434228,1.9736855436452577e-21,0.044524019418624126
6,1,4.608682061126211,48.32536386931237,0.9855548103284442,0.02533115882580708,1.035925030433822e-17,0.05965032056687318
7,0,4.741150647212223,7.673292209059973,1.9301604720674492,0.030640604487476266,2.422504474102634e-36,0.07215310963897437
7,1,4.881396594678955,31.128267927568544,0.25887724482230734,1.1403621823442862e-08,0.024352982798036365,0.04870596384438966
8,0,5.065020855383116,31.434995340402146,18.42882646717365,0.03183615440971514,0.06952071009528382,0.17412166442006854
8,1,4.96088912644136,6.025140087640107e-06,0.35467053396808523,2.9315135313963928e-05,0.04356750186126107,0.08713059329318903
9,0,5.198911405130599,2.2835609697711052e-08,6.521052933943031,0.025370255634356575,5.0906529063053827e-26,0.05974238651534225
9,1,5.1292410543188245,1.1886187463950515e-09,9.519395060248872,0.05239548047006872,9.428022445643246e-16,0.12338192767994638
