peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8352047375837395,11.697576123161772,13.147443214556478,0.006521618729608435,0.00781893064618757,0.025366560553862365
0,1,1.9232412640960523,0.532306469430923,30.452613049854232,0.19311691017211563,7.981500489264916e-08,0.454755650699896
1,0,2.119127458224453,24.47189681419792,8.697580331006238,0.00568416576187739,0.008490018099650215,0.024678480452963066
1,1,1.9890018705920283,15.02140927579892,26.60839006563542,0.25289872729504725,1.3524658244744218e-15,0.5955309923971943
2,0,2.2454427022391785,52.797131719661714,0.8086313241298629,0.013099866670339506,0.01304100074674917,0.047041674941904615
2,1,2.2807246436550246,8.150494219384306,0.017727922625546427,0.0034765661317597996,0.0074728654842921285,0.018813633192938845
3,0,2.602286198538277,15.234580638812934,2.136073401776777,0.005972211691496687,0.024113091101614394,0.05241545462493653
3,1,2.329000190282656,43.817753484142536,0.23799828488673688,1.2421813363843674e-11,0.03629102928711284,0.07258205857231757
4,0,2.6580460697340267,76.89071563178517,0.37472269457884005,0.015132839250478777,3.141195192826929e-32,0.03563511320525855
4,1,2.6108364816333234,0.38342188557227974,0.16650668045436878,0.003991578556504556,0.007073529463046188,0.019105552735768156
5,0,2.721887207626786,10.048803622490244,2.3755579498042962,0.014296628374675697,0.01376856015849536,0.050674682176824894
5,1,2.860000266166778,47.84454635217799,0.3301783420326085,2.577642028030577e-12,0.021920792429415057,0.04384158485843417
6,0,2.9992804867460174,0.04493218097933,33.5829162989844,0.009168104861661726,0.006320622080221445,0.029030582380553182
6,1,2.9843641021152605,60.86535451437521,9.25596356227236,0.03651300087886482,0.011577436478988344,0.09856104431476406
7,0,3.518726738496563,0.0007209270048055272,8.708831245658047,0.00954968373456067,0.00985885778498086,0.03480120016764755
7,1,3.557368865996857,57.58232588358436,19.275397776171292,0.22980475565037178,2.7132391716389872e-05,0.541175902644319
8,0,3.6719985954545353,0.0003617827882876733,4.518589005115438,6.03846071921378e-23,0.023025340765784233,0.04605068153156846
8,1,3.7886632507062985,77.68076182871967,1.782815559044648,0.06792724445400761,0.032062674211563266,0.19606172195699817
9,0,4.248126628526038,2.76816621702216e-05,7.734331639119429,0.008961370249730021,0.014729465923864333,0.041037258787686416
9,1,4.112433244307265,59.255005489603164,7.944782306149531,0.06466780273276743,0.11014277096506074,0.30232013753535836
10,0,4.627172129197404,54.07227962893845,3.7498741928848656,0.015634838447239806,0.010885554350560326,0.049649596174457855
10,1,4.508000501705709,0.0013450890174591668,0.4909299642088407,1.4098893462698054e-09,0.027173992095247405,0.05434798397392232
11,0,4.752724336283103,0.5741805867496833,2.1558006814413107,0.014077528885185868,0.006757521172868137,0.04077291941972833
11,1,4.733454954716628,45.64106377936469,1.6170789440470228,1.0092901757461008e-08,0.025141553659983055,0.05028310576961644
12,0,5.063496228770973,38.48236990380794,7.330405451603313,2.383343737820006e-08,0.07672961884527926,0.15345923402954356
12,1,4.990910800666098,4.521501615970616,0.879894243487753,0.05043124932028751,8.71187832045882e-21,0.11875651679536646
13,0,5.202448340949993,5.426381866293465e-10,8.623176868732722,0.02060439664551445,5.708417070981505e-43,0.048519646236625885
13,1,5.168759498534922,2.298915164973556e-08,4.499148935747052,0.030658581781419395,1.4267189547257736e-40,0.07219544293110707
