peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.991918072087372,4.356747118307023e-09,5.063406037556745,0.09878762490770017,4.380301561628643e-17,0.23262707933365115
0,1,1.731000104823831,5.676716910599331e-08,15.814684764707373,0.43000006142400843,0.25436067505170484,1.3063187941833365
1,0,2.2668945748862104,1.2316361430660254,0.5099623095009963,0.012978140773811448,0.0029375683467261554,0.0336813902662496
1,1,2.1768044038157175,0.0013691028173599194,0.8108659242199482,0.06309218441751736,8.125232541846325e-17,0.14857074055115935
2,0,2.808152167212313,0.8446243734817971,27.451741531561552,0.1712800240864308,1.1519797861849388e-19,0.4033336340321111
2,1,3.354748981390514,0.01243917700640443,18.45315236895509,0.3806666134464877,3.6873870853940134e-11,0.896401371854608
3,0,3.5209289110209325,0.0016420525446145806,10.003792310023504,0.20325060021727365,6.499104637773064e-06,0.47862506857658704
3,1,3.7817292687034887,12.275689819412369,0.6626243822418874,0.10735861823849137,6.02627387345798e-34,0.25281022623482474
4,0,4.147198901977261,0.6107094582471169,0.9265049163935849,0.01319057035457771,0.04431624812517396,0.09939520524382241
4,1,4.295526731448342,8.213557516874639,0.15232615252696535,9.6069436480011e-11,9.298822844698674e-06,1.8597630936855958e-05
5,0,5.056872240433109,1.0414578253318284e-11,15.534400312810389,0.10803351304299452,3.0334219825361856e-22,0.254399482048756
5,1,4.79972659716014,1.0410608053787737e-11,11.52476952962348,0.2673483214048518,1.0450510447981302e-14,0.6295571862495322
