peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7969148414392944,2.711596528952939,2.579885134106985,0.02052408214082899,0.0031536742593115596,0.051616530335953814
0,1,1.7940001138269002,13.699865231621445,9.999997051083782e-11,1.1938833810454241e-09,0.13000001847803366,0.2600000367726752
1,0,2.0593323775763834,0.015417085186095345,0.5292323078753426,0.012760935433805904,1.8667713624148521e-16,0.030049706552872042
1,1,2.0449474643269374,12.629008142095529,8.68904640560773,0.03994845512560368,0.08214361321770057,0.20992843234427286
2,0,2.922615567517677,0.005709844941587421,46.01916964352494,0.006630087836053321,0.01837118728558699,0.04298686040922512
2,1,2.9064455308902786,7.868070130395,10.610161289996016,0.018355702892103577,0.0065299137542297655,0.05038549433326738
3,0,3.4334898243035226,6.787214844030292,4.038316830554172,0.018167797225737487,0.020001847417250345,0.06802567537951612
3,1,3.5825717560074164,2.1287250994917235,16.038715717591963,2.5215320313118626e-07,0.19604392656776676,0.39208781440385276
4,0,4.136968809260728,1.625220616691937,9.81062225071273,0.015472347241080249,0.01841879107955584,0.05998491872842496
4,1,3.8915004140256766,3.3730832113669993,18.701291422608698,0.42000006001546414,0.4200000595857275,1.5109369666030017
5,0,4.510929686054023,10.749151396257256,1.0678471504808063,0.02554537437140782,0.00750476222775808,0.06826276580753796
5,1,4.59824372588729,0.05374514150325481,0.04839505825638348,0.007305212860391552,0.0030587759205501774,0.020606199058072688
6,0,4.623548760563775,0.3428234410411444,0.3537871736087878,0.026790119435199003,5.47621156237075e-14,0.06308591025483444
6,1,4.74817344911197,9.073693038603045,0.17033959716447203,0.050982619619553825,4.840030263386399e-12,0.12005489463314001
7,0,5.064613845824282,3.280124081580697e-14,35.973907054151105,0.0051801146754214674,0.04617013632814491,0.09391497381281745
7,1,4.951091036215892,7.796211399790539e-25,5.028643078386146,0.16001886308991606,3.6897510592650927e-16,0.37681562638719795
