peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8363056835563256,0.9526508369992978,14.202391238664491,0.007090941999650501,0.009348312409143867,0.028861626995290046
0,1,1.9497521667310684,28.239554659432873,30.18774737760532,0.18987951460712518,0.1899851046715048,0.683237544212371
1,0,2.121883107489195,36.128329077622574,10.751352623889709,0.007506389170191341,0.007523456616118431,0.027028568645258176
1,1,2.0770483439615863,3.9328083644873376e-05,36.507863283586694,0.24499913608992005,0.1366426504562151,0.7336382566550335
2,0,2.1951977011479995,43.551236582167306,1.9247824456470668,0.006338826498098017,0.015308395788506308,0.03717071485586969
2,1,2.3054116666251767,16.116269976243075,0.09046356277612186,0.014805408031808123,1.3261073776376015e-14,0.03486407160817722
3,0,2.3344243438466212,0.0009866044474196296,1.0941687831827553,0.007279433308907479,0.01510057519557928,0.03847470396229516
3,1,2.464750209650676,54.85165239593994,0.3833829851482793,0.03653424063928909,1.0447159996676338e-18,0.08603156218738227
4,0,2.4902885194280904,29.2162475540472,1.8377077839128282,5.2069774635658446e-08,0.0419560912884404,0.08391217457875645
4,1,2.6512410364585097,22.8868605944631,0.5492798641895407,0.052868464492664316,2.497635548760139e-19,0.12449571993733292
5,0,2.698841537067906,0.035432670926933287,1.7604638295197361,1.5859940777189568e-06,0.030821964323079855,0.06164368540558759
5,1,2.8131105506917122,54.390045531894806,0.33127806508771745,0.02780634019056665,2.512128947437193e-35,0.06547892725969606
6,0,3.0019807814419472,62.314633184728834,55.438338237981526,0.00731379043449154,0.013917704980790892,0.03657272588221138
6,1,2.943032405063549,0.00022590995070411184,6.6132740804297585,0.03305736143180528,7.191391638376846e-05,0.07791589742786334
7,0,3.0871811073853554,1.6284608930719764e-05,3.1241285962047614,0.018239150186179106,0.0023090574144466122,0.04533813563628176
7,1,3.072972372367663,79.77771607148934,9.641200564267037e-11,5.652658450205905e-06,0.17000002419435223,0.3399991809685828
8,0,3.5206734465192318,0.0010924420305220284,7.837462896390172,0.013548958651815367,0.009394244131913289,0.042973632471453097
8,1,3.548477020907411,76.13256526502377,14.015625781999406,0.17270007208096852,1.0883879979781329e-10,0.4066775916230894
9,0,3.6763893317101406,0.0001530828173551402,1.6250677569152339,0.018286728475816978,1.4354965048647126e-37,0.04306195477289208
9,1,3.6285003759915413,72.75222354244163,28.216162827508274,0.17998310360629585,0.1186108737322795,0.5626539327654503
10,0,3.9646745423015712,29.528644086150617,0.4050972202810676,0.027813049775624793,3.149158525198176e-31,0.0654947271250848
10,1,3.80450040114334,66.91810136205746,1.163455552930424,3.543212540568615e-25,0.08851397329302553,0.17702794658605106
11,0,4.250633702756501,55.79958242625345,7.541133859500331,0.01613237441337099,0.010087744849969828,0.04971788103033905
11,1,4.17945665156813,0.0013882401902018636,23.3377225658852,0.0004361946591206212,0.14143295350990912,0.2828052039261302
12,0,4.630579364686252,12.120671029129353,2.6489267444157245,0.023864888568225644,0.0008516421692464126,0.057055846560265175
12,1,4.508000501679087,40.98549757316335,1.9277639239562294,0.0989229306387468,6.689507583016989e-10,0.2329457006484102
13,0,4.757088416963736,0.060407765769769924,1.6289742485448695,0.02100921666956621,1.837937341639484e-15,0.049472924543894715
13,1,4.732978771240004,43.196768426890486,1.4468917702612483,0.03190170659875995,3.90762376045589e-18,0.07512277816945605
14,0,5.083088361487506,14.497715732345101,5.432072214571374,0.06145550745490062,0.017200474818413178,0.163235913839213
14,1,5.129738090530045,30.634047226642224,2.9521528431306165e-18,0.2750000391996883,0.2750000391996883,0.9893039662872251
15,0,5.199005576307538,59.79230814167769,6.53225843918824,0.020477013100583166,5.647160034013188e-11,0.048219680967928516
15,1,5.211000602133527,0.08067492015274155,5.658066288690948e-11,0.07407772052854532,0.07407772052869221,0.26649226285836725
