peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7911935853902514,2.661310856926721e-11,7.06940617680594,0.00821034283079509,0.007887846896243708,0.029074269137481387
0,1,1.8673306122558375,1.0076271542261614e-11,1.6581124215763778,0.06954309857632954,8.021428785759399e-16,0.16376148252110487
1,0,2.0742367594140214,8.584383142808218,0.829044337575747,0.012715779762763899,7.67255377047599e-13,0.02994337307432043
1,1,2.0487915149230287,3.8068117937828134,6.99958976283459,0.061461963022279485,0.05560772214914163,0.21276974352219383
2,0,2.9277646492518783,7.140708076399579,62.17174772934588,0.009572479948093194,0.010192221635358384,0.03533476423333773
2,1,3.246051564912766,0.026062950728845256,2.8888676799409274,0.13199210576966083,0.023753681716593564,0.3357435018142767
3,0,3.4382251550458878,0.012621771641756301,8.220606031742191,3.3082209188393966e-21,0.02358252149981048,0.04716504299962096
3,1,3.548260690339586,19.824218179190048,1.9301027393800874,0.0438083853253145,1.2270441920950145e-13,0.10316086390461264
4,0,3.582525058362515,19.702451501519235,0.7673097502711057,0.016499575523375592,0.011426955911478886,0.05231470133301424
4,1,3.614668445814511,1.3340225352242534,5.619430285298167,0.16337564350898082,2.1436013861103665e-25,0.3847202402047785
5,0,4.1590151019821935,0.012841136702475471,5.980014589223656,0.01391406974766876,0.004805452329902758,0.03802213322431044
5,1,4.145983650239012,10.121888402933227,8.60973087506708,9.731153944097548e-10,0.03920667771258029,0.07841335527568062
6,0,4.515191093708865,10.310574092924561,1.4942697009349901,0.025053532868686043,9.506992678386328e-11,0.058996561492828115
6,1,4.517044698549734,1.2148065842829852e-06,9.392708086453347e-10,0.20988029156756632,0.20988029156756732,0.7550377283493434
7,0,4.636813344526693,8.445115978374174,0.5285190516246339,0.027393127739702493,3.857528002601673e-11,0.06450588633601236
7,1,4.5955311099363385,0.005825970223467809,3.8578678834620227e-11,0.14000001990711297,0.14000001990711297,0.5036456553877986
8,0,5.077516879111884,1.8550046724486005e-30,20.886983174816407,0.028267421744832686,0.006632932337489468,0.0736250634551535
8,1,5.04426140689589,1.267042907427657e-29,24.745831866560604,4.3676521363603695e-25,0.10052038549098073,0.20104077098196146
