peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7935601439082696,0.0863417030831832,7.371359988572523,0.0072545672836889195,0.003943860810553885,0.021592980206027446
0,1,1.7826246014842013,9.279549367991516,0.9380274237088456,0.011274937423655668,2.2449057862057416e-26,0.026550448651693977
1,0,2.071425843603777,0.002813569543702483,0.7147003232233452,0.013329435926530546,5.721177069838792e-09,0.031388428613953044
1,1,2.042129669145587,13.180526936052589,7.239165776893724,0.03645077400536216,0.07434133787663984,0.19052870221325946
2,0,2.927465113763351,6.010635893015134,61.86655732907908,0.010152665374325699,0.007782374903791037,0.033202670230196914
2,1,3.167701805134565,1.9391050721265828,1.416150232976482,0.08109290279281738,8.264031194509053e-10,0.1909591938303683
3,0,3.4359495261846553,4.325509525068463,7.97430559867697,0.004653824992294238,0.021651005417520876,0.046178564552217846
3,1,3.5357220948939156,16.173026019563505,1.2274034459678618,0.03430411298287157,3.0079886085103766e-12,0.080780012882072
4,0,3.586176447529047,13.002452466036337,0.34937759259873813,0.019263687203980046,5.11232397406245e-09,0.04536252186718826
4,1,3.53300036238249,2.5687643447888436e-07,26.725752499504882,1.2203482154533042e-05,0.29753099660569665,0.5950601209900458
5,0,4.154166732677594,5.475551377147328,7.179300353260966,0.018084723505720213,0.0040298953181294875,0.04686283331344241
5,1,4.122952381837388,10.896393700246577,4.934456197174306,2.45314615664027e-09,0.022833807679758088,0.045667614982690105
6,0,4.516561548549638,1.0394079601756634,1.6750754644737573,0.022625354979942062,5.85828452589226e-15,0.05327863943271422
6,1,4.609070516122773,9.623429943679445,1.200961259825016e-15,0.25097659815755213,0.25097659815754453,0.9028803949451212
7,0,4.632473519353369,5.8832094965200845,0.7316472472708881,0.02907117050979573,4.5984239197766436e-20,0.06845737504897959
7,1,4.734456028474757,0.03728307047035834,0.14108641100407426,0.02836247657089913,2.207048660276825e-22,0.06678852835587394
8,0,5.089206189362325,11.01721256493476,5.165167100025326,0.015186149254267266,2.1761391098379846e-06,0.03576281882738172
8,1,5.067810154602299,0.00019959760224506906,31.657958948723856,6.989614702607268e-19,0.03480197433592233,0.06960394867184466
