peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.79365499956731,18.481944872286782,5.951785144351559,0.007879909917060838,0.00902472261367964,0.0300202454823779
0,1,1.8210373709491423,0.0024899152546536464,2.073010110181838,3.649983776715396e-10,0.011916082045216941,0.0238321640343666
1,0,1.8337111938468635,27.100305144872223,3.4890918257951964,0.015895771094673848,0.001573711364169502,0.03904687898349652
1,1,1.826995075740758,7.9336824489021005,3.526416799168437e-14,0.09000001276171578,2.2468412130653865e-12,0.21193383410657013
2,0,2.121992827924279,0.012894033906532749,2.5829973538006494,0.005383309111932559,0.010239528974815846,0.026911768774199867
2,1,2.072227589719577,23.823645617668152,12.696947372823066,1.4694782720769058e-23,0.10719777860977954,0.21439555721955905
3,0,2.3351951061484475,0.0001718053699022927,0.5461524463736531,1.3201265594174729e-06,0.022194147422784766,0.04438809243033645
3,1,2.4540002079403176,28.0759132599597,0.08684098136894988,0.024680556796662517,8.322968654247268e-14,0.05811826986738873
4,0,2.4835816150811345,27.9709279574691,0.4306423209998884,0.033133040861990065,9.6885973050165e-23,0.07802234877464373
4,1,2.646538433712488,0.13985590547231463,0.023844914601448965,0.0060147439424611615,0.0030498831959984768,0.017624255247631802
5,0,2.698144163224929,1.3194424966261192e-05,0.4725919064495603,0.025998131921856873,2.9239480186353858e-08,0.06122095134079567
5,1,2.777578820931192,28.854522492293988,0.1800650578326747,0.019734215181615965,2.010771124622885e-08,0.04647054553419636
6,0,2.9334006587981833,0.24876655423079783,67.7535673397758,0.004943499805012596,0.015726852821138514,0.035660995044995134
6,1,2.987000284316088,11.459708205214548,0.9004426577320822,0.05491384340694132,7.874241547787778e-12,0.12931221921220834
7,0,2.997899130950839,41.285423379448986,16.69914273531457,0.026515760905150718,0.003135214804602905,0.06567505283084829
7,1,3.081200009524083,0.03428740932338341,1.0521832780285447,0.023103126082756182,2.2879349269571537e-12,0.05440370440483317
8,0,3.440832758676248,0.043963718282082453,3.4634118086300694,0.0131240895432309,0.013230176666182208,0.04736631668585585
8,1,3.5050003583419893,36.66616393844972,14.266759040117647,4.63432552890597e-08,0.11709232582232298,0.2341846445259536
9,0,3.5187513175108056,0.994317141899024,1.9893661810365306,0.024046368933266712,0.00016062241576203368,0.05678536735868817
9,1,3.5861074545386313,66.23744318052208,0.22647465027557404,0.015559239960962224,1.2967500583688239e-34,0.03663921014552041
10,0,3.6686992500750786,1.2737012731233728,1.7300583453330762,0.03168809404040904,0.003816510254700466,0.07856039444256463
10,1,3.7550402179907354,46.34312311787985,1.0770233374060807,0.056279858730123936,1.402333077090523e-38,0.1325289394692059
11,0,4.155352024598579,43.70075306135321,8.051501567616778,0.02298996391859191,0.012925621357752598,0.06897487797235757
11,1,4.230270052997814,0.21870996332921153,0.6553786492112916,0.020539617066698046,3.1563207175570044e-08,0.04836713346101188
12,0,4.24749717727946,0.003785106166939286,1.8125988494172491,0.024439269321584335,1.4441322559587395e-35,0.05755008128437672
12,1,4.224250461128954,18.806104393288596,6.891421716345551,0.15141328527266126,1.021346884435678e-12,0.3565510392450708
13,0,4.521973773285409,20.931651800045973,1.0762206731095907,0.025667339709142565,0.0012353487160821047,0.06169155426995115
13,1,4.387500484458678,2.1531193652513756,0.8319922054620152,0.10614189243976745,1.8385985839673278e-07,0.24994523928126727
14,0,4.63089334872548,18.44907842641016,1.01586239416651,0.02925400673665839,1.2036876634458238e-31,0.0688879214609536
14,1,4.693511025183795,1.3653793740965914,9.827253412995362e-32,0.12000001704895526,0.12000001704895526,0.4316962759952968
15,0,4.75091531312645,0.9249763254305495,0.43222169192283283,0.0220827072628898,9.98343225456322e-11,0.052000801810758994
15,1,4.833250548159856,19.166458676594207,1.5161268726810099e-10,0.11500001633441405,0.11500001633441405,0.4137089311471649
16,0,5.082306237193748,20.963887701896248,12.185180321838098,0.027991769020774885,1.5920032055094498e-07,0.06591573754207332
16,1,5.077655090207946,0.0005215040488190797,15.90775237083933,0.10095249548552016,1.923977512929139e-08,0.23772497915125457
