peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8378560858625435,1.2258250714423686e-05,17.83196730660368,0.006788740936814966,0.0059388386241994605,0.023215967776595677
0,1,1.8425001219432258,65.2981959842206,5.101790542463453e-20,0.20000002848159038,0.20000002848159038,0.7194937935653196
1,0,2.1231515691342566,0.748189177007009,13.04013696442237,0.0061626677955220095,0.005182057538730938,0.02078365458917254
1,1,2.0369222692790134,57.722493088792184,8.29094004638186,0.09719727241610493,0.04486118382482877,0.27928341980501786
2,0,2.606927972597003,28.742165112374185,0.31588189708377623,0.0077470954725189205,0.00833763589161782,0.02872669931205087
2,1,2.6719031312760326,28.025393919667003,0.09994133678374388,3.96418124920061e-05,0.013028040826781674,0.026050557255680475
3,0,2.7052417607470214,57.96555828574947,0.4724916282243195,0.020526351767313183,3.4734128023190746e-12,0.04833586459648927
3,1,2.767048767534245,0.2898298138724643,0.12775963651303246,0.010720077425978625,2.345459277595069e-14,0.02524385320700165
4,0,3.0030534462248886,1.0083643542513857e-16,49.708417497925524,0.007789374301042518,0.007284161311442534,0.027300033777245332
4,1,3.047988015258154,2.6656166582506078e-18,86.21338774368576,0.4400000628494229,0.16626741247784876,1.219410466862989
5,0,3.524234220313665,0.0001145166756698894,10.941981275932687,0.010238944080799775,0.007271035105272507,0.03270486325850232
5,1,3.5595675122172366,68.37796804275978,14.277024034512793,0.18767926299862822,0.002883754935460224,0.4448398627529281
6,0,3.6748868903036604,59.811004688784884,4.954407161596049,0.0047319192022035285,0.018681580267208918,0.040746821523811615
6,1,3.784577466166403,24.611941461154558,1.9317198387872463,4.466309125305334e-19,0.08934813764627325,0.1786962752925465
7,0,4.2567632676977745,33.079969413910895,11.375991934875142,0.008802829108991923,0.011117710119763471,0.035088152504463746
7,1,4.06566634688692,20.743648271700557,16.79405477477189,0.1887556664405421,0.07904722143965288,0.5324489878772855
8,0,4.631348365101317,4.260483171256678,3.748546042031743,0.019884813737673063,0.000805239570368593,0.047637865298805225
8,1,4.713676535917911,49.419785079306656,1.008945167571912e-24,0.12500001776349468,0.12500001776349468,0.44968362084342217
9,0,4.7604898154835125,0.6801157593959891,2.5753327896842713,0.015589946704478552,3.260131812968087e-33,0.03671151900067028
9,1,4.737513528891133,40.690746054885004,2.6124684607026514,8.397884930642229e-12,0.021720765699279346,0.04344153139726869
10,0,5.055914292087038,0.13039659745338,10.61975175237077,0.100385797596164,1.8522604248696445e-18,0.23639048841586668
10,1,4.855000551268146,17.460383927235984,7.823579198738803,4.81168311773716e-07,0.10931966875055582,0.21863926359889627
11,0,5.196194159752771,35.19356698550478,6.290257384869747,0.017632568135984527,5.822594482086478e-19,0.04152152489199037
11,1,5.2149954686917885,15.945351408163726,3.6478361826127927,0.011335732462195509,1.8199090328882213e-26,0.02669361002708602
