peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8361128217938323,15.027928299439747,9.83551052995916,0.00962029065989748,0.005779361798945662,0.02934075118652586
0,1,1.7992842586359208,51.06512981767883,2.982611978315536,0.018433528573331314,7.783629004361026e-28,0.043407642585131335
1,0,2.1191772635347066,46.01073090250365,6.8205460644681475,0.007286523977005909,0.011169989069216632,0.032086149861022616
1,1,2.040838460126026,16.263902663420915,3.555283751726357,0.07904942291332231,4.552947550845752e-23,0.1861471656244202
2,0,2.930895782948037,13.451945243521719,31.21334274822498,0.009584927660855861,0.01497557822531086,0.04265311074746719
2,1,2.996000285602259,51.892924512824074,36.06947897912467,0.04159237994757467,0.011846183995327048,0.11071263987018252
3,0,3.0018240219748806,0.01424596370131485,13.44997102477111,0.014066130226709684,7.473794663897144e-27,0.0331232054138717
3,1,2.9709816479948326,91.47427459256573,29.624360135035214,0.036893696205136293,0.006118114593360182,0.09327382911457935
4,0,3.5188345787287427,0.5089651827071655,10.515466632198505,3.2335556197943e-23,0.025581448408943327,0.051162896817886654
4,1,3.44347311992836,101.50402870402884,2.807646609248765,0.01953259671722884,0.014793607952414665,0.06363516578259339
5,0,3.672117728687932,57.29846200871509,4.474621128688656,0.013565283470152447,0.024621086225007378,0.06587726408961936
5,1,3.773226052408444,34.37609488293348,4.109692118008401,3.9674310137515184e-27,0.10631881879300298,0.21263763758600596
6,0,4.172484219892919,66.49959909785929,5.112770355910636,0.040774734643168435,4.7765676264893866e-23,0.09601716246855091
6,1,4.230115651778919,25.700471419609915,2.888245460704683e-20,0.25500003634152746,0.25500003634152746,0.9173545868947119
7,0,4.250497216712621,44.52420559752447,2.53903206798327,0.019647157462583133,3.863427389496349e-29,0.046265520220770164
7,1,4.203750458199341,11.229118998234433,15.120590097301603,1.5189888436813818e-25,0.06361997315606845,0.1272399463121369
8,0,4.516398689755363,0.5470856366451373,0.45486641356679514,0.023533701561598702,9.973380032002753e-11,0.05541763227048409
8,1,4.587250513004539,56.5353157269224,9.999944975904796e-11,0.09500001347625543,0.09500001347625543,0.3417595517546597
9,0,4.637557312433357,1.147171603757443,1.0762970411251327,0.01918056737757459,1.1933225787438052e-25,0.04516678453577935
9,1,4.611674126719534,47.57447201495659,1.0881014429523022,0.02559734629185479,1.591296773853258e-24,0.0602771441476583
10,0,4.746187246867949,9.159967963626257e-06,2.1688119901734497,0.029489761855518874,9.54225932127036e-11,0.06944308243572107
10,1,4.704000530499783,37.31265177344323,9.542264291769514e-11,0.17000002419435223,0.17000002419435223,0.6115697244765612
11,0,5.083364074407812,3.251287215272407e-10,15.705715894934205,0.01024178806462757,0.03506645146672304,0.07836592572986097
11,1,5.173036915128851,6.351442228164557e-08,45.38306096646232,0.28000003960945735,0.06370252289118128,0.7270330309768551
12,0,5.206607454883332,6.6415101059388745e-31,4.630270906778208,0.020935151504406113,2.503262109714028e-32,0.04929851440833535
12,1,5.171698122534451,5.251900971090677e-31,6.493510863503907,0.03011608218823442,3.521446429724857e-27,0.07091795401465395
