peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8378408327610605,19.27043893487412,13.795777274098961,0.007554351954202344,0.005940616709793301,0.02490991029411586
0,1,1.957248387918805,2.497050617672779,27.513810980900747,0.1944321763290624,0.19500000744572202,0.7002811305654749
1,0,2.1225577017488324,5.653486660839182,9.632239935865623,0.00808193115863296,0.0049496580590082774,0.024771704033480644
1,1,2.1436126305976555,56.87107004485341,4.741823247067186,3.865911564980689e-15,0.010665656403963105,0.021331312807925613
2,0,2.2307116025180624,5.326752168060031e-05,1.4830946721125469,0.008368177859137975,1.8008665642024039e-06,0.01970734891770948
2,1,2.2206181071189586,38.56837134790935,1.5747752493073064,0.02508131465815761,0.001211232062332461,0.06028723426334128
3,0,2.342700052736032,29.918959642271226,0.5802030561925451,0.009131187963984549,4.774375899785795e-15,0.02150230445254092
3,1,2.333039934517424,0.033187736489930536,0.8646872601190843,0.029451756481756138,4.286849128081435e-24,0.06935358652460955
4,0,2.502625844956524,0.09722099089982306,1.2873793289788698,4.19412913961334e-12,0.015436451252914166,0.03087290250518407
4,1,2.4483517306148177,24.258660963916856,0.4026097467657281,0.016508656557406888,2.5936806297047794e-11,0.03887491540377775
5,0,2.7543872497063675,22.766811750615258,2.2703388365540325,0.008216356050331655,0.00482800097228108,0.02491916132936879
5,1,2.7395742451051848,4.920747395774364,0.3490586737165114,0.014751905958035117,5.98593853614041e-16,0.03473808385239319
6,0,3.0035019955372855,0.0032471712585751987,48.959238326742415,0.010255838025313473,0.0076778236654279925,0.033290746140253964
6,1,2.9705735234078734,27.489280663359715,1.870272428800972,0.005892894135767192,0.008660649521169865,0.025363708255605723
7,0,3.1010796247507195,44.97325400715921,8.1472895577298,0.010550911775416127,0.009170136933207063,0.03599804544261236
7,1,3.0422920703526386,0.07510355975457757,1.760095660846099,0.019840310487169364,2.2211400163286898e-07,0.04672058232939006
8,0,3.5229544734810987,0.05328818656060341,12.279551592958144,0.0021893681109770675,0.017199492328833128,0.03517785383125404
8,1,3.6195398910594823,57.649768072579825,1.478782526743492,0.03085999241104392,2.2863422435378154e-20,0.0726697287190292
9,0,3.679373267389835,0.0008646874757803347,1.8218680072164584,0.01660104495836201,1.4664821049974137e-10,0.039092473582649584
9,1,3.6544367191346048,81.48433708723192,0.647997335205592,0.033240416310754084,2.1663367546901208e-19,0.07827519863373743
10,0,3.793467726687052,2.056532120021459e-05,0.7614519314578677,0.012717031729110213,0.003153960666278879,0.033314998167280015
10,1,3.771053654989949,73.73492117011219,0.07697414121677705,0.007762432202119533,7.802195707934675e-16,0.018279130947745588
11,0,3.951430569601059,0.0018165466974216344,0.31377939879106775,0.015101546086503125,5.257739528641365e-06,0.035566667044243376
11,1,3.9868505043800093,72.66204912795172,0.7042818750809958,0.01269477190494235,0.0036373593273959118,0.03381660051963031
12,0,4.059257628116005,2.1203439702787052e-05,0.15671760168353172,0.01224884258749696,5.538802242113082e-06,0.02884934414263637
12,1,4.054118983880283,74.71815375460844,0.00715290460503094,0.025000000143008395,0.025000001547725997,0.08993671392417674
13,0,4.147038732792656,67.46828414137742,0.5879057017362863,0.016763767982324547,1.8818651818996363e-16,0.03947565687502607
13,1,4.073500419020897,6.140795501906506,1.6846034068980238e-16,0.120000015663431,0.12000001654141478,0.4316962722745592
14,0,4.253636843608343,67.59362312020238,2.2673617249355353,0.012781939641719706,1.8274212578090252e-13,0.030099167682879503
14,1,4.248700007830028,0.0016898396112293157,6.996745012513189,0.03601389932115827,5.063940716417273e-08,0.08480630251922412
15,0,4.405534896335885,1.4686830363858743,1.4664315607868916,0.012450658664531615,0.0065456725308747155,0.03677582909919266
15,1,4.382205197635492,51.006720806652,0.23482423929662755,0.011009543333852505,1.6261022214303166e-27,0.025925493329192743
16,0,4.632116459992534,13.194263557112176,2.483516318018627,0.0209178599538304,6.533496152655615e-36,0.04925779591843
16,1,4.496117003293881,25.99629582600577,4.54871480338822,0.16316534361552412,1.2406891974309557e-18,0.38422502180019885
17,0,4.7594986920411655,31.272303234771517,2.468023014497732,0.02015857771357838,4.2910304598985685e-24,0.04746982287924854
17,1,4.737103814961371,8.729281766740854,0.9515020319388658,0.025405095069971916,1.9988343741526626e-16,0.059824427116687035
18,0,5.056243906955107,2.0775656269386596e-13,1.451423263937935,0.0544976578401691,5.115170216102907e-37,0.12833217708926828
18,1,5.000468619179054,4.697721725364893e-16,31.070652806629862,0.2844245304720522,1.5005252671194157e-10,0.6697685858037383
19,0,5.207003667494985,2.683865473524832e-07,8.891267031826724,0.02043492590364163,1.101449088993126e-40,0.048120573136617495
19,1,5.173957378232324,1.1274590904276842e-18,4.775442732835119,0.031200075938585745,3.842605161452135e-41,0.07347056422666952
