peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7916794151996196,9.97370572100942,1.911631366507014,0.010389885121696106,2.8427078328745688e-34,0.024466309750138814
0,1,1.791432549996879,2.239830962286416,3.146196810063536,0.017855471354054308,7.480625368325547e-40,0.04204642185800299
1,0,2.071671143600327,8.851472074468779,0.6933988245684852,0.011085819805609798,1.0393094135611601e-32,0.026105110693851054
1,1,2.0477029986815833,4.059481177897478,8.876809254887206,0.026945517426466364,0.09126257679051167,0.20437202062199225
2,0,2.927238827156361,0.0821144310599544,62.59300855806937,0.01031587066758807,0.009084009020678248,0.03536140655299514
2,1,3.1795867827795856,6.498944950856892,0.9823473049951282,0.07417628968213164,1.4590799948518424e-10,0.17467181395500656
3,0,3.4378992812153024,7.782431937145737,7.350593582234377,0.002096271348106429,0.02176679842853744,0.04405174918116168
3,1,3.3515495508496773,7.120875006326234,0.7160952166221242,0.07771156249459797,2.5786421283435767e-12,0.18299674509552608
4,0,3.5849925327786147,5.732937493226911,0.35086839718243895,0.020766997214974905,2.56226743667443e-34,0.04890254131692481
4,1,3.4612503520901856,7.979197594439423,17.967993064855364,0.33325397163482623,3.5569936220329877e-22,0.7847531324918642
5,0,4.15395206973742,1.3392454601784058,9.407220698241986,0.014311039770697417,0.007712899928379512,0.04251090718313685
5,1,4.120651186770416,15.349608336660996,2.016862278497596,2.094908715859181e-16,0.023104463707271213,0.0462089274145424
6,0,4.514120739867271,10.077702471275689,1.5527378454875675,0.02497698006670357,0.001452908957403773,0.06029023915426901
6,1,4.329500476476468,0.00014753745110912225,0.5673967451721805,8.703105531070582e-07,0.07349122180641786,0.1469823099730544
7,0,4.635241879029089,0.36406609167332465,0.4881672694074483,0.02681463050343698,7.27687567570385e-20,0.06314362940959173
7,1,4.74673419055349,8.456832988430444,0.0911579519224314,0.03129993656660772,1.5907084301160435e-20,0.07370571803524505
8,0,5.077788667111676,8.188256239263616e-20,24.72157929279396,0.023185009555047823,0.012703276675394356,0.06913561446897312
8,1,5.026736198723546,1.1032130358791046e-19,20.417250284914715,1.428356917931871e-16,0.11107619515087809,0.22215239030175618
