peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7943852987190554,1.052291693337955,6.611958916636233,0.006075641718154544,0.007634557745685923,0.02415887332172149
0,1,1.8785149137146342,2.7076007417004115,0.477016687311905,0.02987860124795378,5.981088719776285e-26,0.0703587291361683
1,0,2.044895189179783,5.528170709498081e-06,6.008785566555765,0.06479598578786269,0.031779610887393034,0.18851349687869665
1,1,2.1444635205499702,5.528170709497098e-06,23.482045009532722,0.5093548727884101,0.12306729699269633,1.330670645604792
2,0,2.9297479782962754,7.057687449372602,47.624951159437785,0.008475555494155787,0.01176348124657305,0.03540319105522993
2,1,2.992054017614621,0.0006499522992483856,1.0273436071711848,0.014840607813093607,1.063951909135117e-20,0.03494696075871574
3,0,3.0105803422492663,0.08518428931429098,3.3787814911897707,0.0107161917684704,0.013865499106448367,0.043217524459897835
3,1,2.9917502849949016,31.118097739867455,0.31256969632685266,0.008393536528062719,2.1693246794575303e-14,0.019765268065003203
4,0,3.208881723488474,0.16355513810008268,1.7082296855812613,0.03173362652396984,0.022954348676095002,0.10192520450393855
4,1,3.3749774094181983,32.711354534986924,0.6025619880409332,0.2112681585366044,0.23305925104480774,0.7917323891930075
5,0,3.439093470040275,2.136665991943256e-06,3.0747515348012278,0.018578115479113217,0.006717887796548276,0.0511255757569796
5,1,3.58300036948886,9.195949972333315,34.04673928423048,0.20999995798640975,0.21000002994177674,0.755468328078422
6,0,3.5927554258265983,7.898482408149603,0.6015884267211925,1.7128158433339353e-11,0.022080903673174584,0.044161807343718114
6,1,3.5552503655241527,6.338736196929167,20.093534494271168,1.3903543363096025e-10,0.22640827108645875,0.4528165421515603
7,0,4.160434164167287,0.008816835227000648,4.416843341154809,0.019449822665727156,0.003805117316351424,0.04981031684990355
7,1,4.126803388805113,16.156130484580686,3.763433569127501,2.224937216399984e-09,0.02539142756273441,0.050782854783697554
8,0,4.520327755948611,1.933328548172162,1.0752330719257241,0.023749048874181743,0.0005051803410831711,0.05643172037822132
8,1,4.359250789804547,5.286112811990568,1.1378756816360047,0.16631366824778282,1.926535391647689e-07,0.39163895186818887
9,0,4.645405739525016,9.073164364161666,0.12400386835025806,4.27102529001237e-06,0.014635476088527236,0.029270301963670673
9,1,4.631085099720731,2.0844008474675418e-05,0.06297588468307322,1.5850216813957235e-06,0.012301204505903982,0.02460216649699917
10,0,4.936558588583389,0.00038757463450936336,8.993588062572009,3.6983409316275927e-10,0.05135544659275714,0.10271089312870416
10,1,4.981842125280332,6.489083251924427,0.5249413245193797,0.01412056827924534,4.7247957580006614e-11,0.03325139727831113
11,0,5.080090890106172,1.6058039641793985e-12,32.783343551716825,3.2048310573762486e-13,0.038535831109329816,0.0770716622186104
11,1,4.97945305292366,4.705618848186042e-24,1.7507217768040335,0.03472260689437232,3.209519427600889e-22,0.08176549073059779
