peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.792328431274991,3.5402870318521944,0.647963975508939,0.017114613373142743,3.5136071652033077e-37,0.04030183463403128
0,1,1.8316531808660883,5.283576363553181,3.246879436593312,2.0550828760657833e-06,0.04329570536974193,0.08659109551719878
1,0,2.0357887382178177,6.8785574574790775,3.0687015983319,0.06517579575539494,4.1122392490625795e-22,0.15347727029564706
1,1,2.0088946544117237,0.1753298755781558,17.170999020523745,2.164846584847919e-12,0.26263539503214456,0.5252707900639566
2,0,2.6074539736586653,9.726192914925451e-17,0.5126632820031661,0.016049572456331124,1.3932530285323386e-29,0.03779385493434514
2,1,2.672750239407264,7.848785238038586e-16,7.52782230541575,0.10500001500533472,0.07679939259050245,0.33839163987335114
3,0,2.700633969360197,0.031946394830172115,1.0143016843782844,7.005541703016759e-11,0.0210858289005359,0.0421716577903106
3,1,2.7620002521617986,15.76988096781079,0.6334505109916239,2.197169398072606e-26,0.024619273975299137,0.049238547950598274
4,0,2.916768269258676,0.03994873755716738,9.862188897469382,0.017490738839892512,1.1807229459972616e-15,0.04118754242258144
4,1,2.908323868436794,4.390404786829613,38.96657268007697,0.018169502410060576,0.033670712389360626,0.08937016288062453
5,0,3.4368603536651285,5.9829992078339345,5.202439477696673,0.016919394014409596,0.040654808500419616,0.09886073809071745
5,1,3.322697890880971,2.693715051966363,1.0685262367661232,1.3788660761060188e-28,0.048289985617573965,0.09657997123514793
6,0,3.5237378955168164,0.0010421905230683962,0.32910924445298645,0.01781652469547874,3.56528699428725e-09,0.04195471304103456
6,1,3.433250348088952,11.029031774725228,20.67544747392454,8.332544404967299e-11,0.2237893741685971,0.4475787483243946
7,0,4.1250281525144175,0.6231405676089633,7.7896177026494575,0.020976925282632543,0.030377247345208892,0.08958159934010905
7,1,3.919500417577755,4.892328394159132,9.377615393053857,0.460000065737656,0.46000006573315383,1.6548357260211666
8,0,4.505266952676861,0.04070507536167226,0.3533813214486543,0.026115468988011144,1.4023328465140482e-13,0.06149722985849262
8,1,4.5825566304161685,8.14090990461702,0.796692469409537,1.3024182257881327e-13,0.047609303922296876,0.09521860784457375
9,0,5.061841359909811,8.478650169458212e-08,28.85154634036019,0.028103082511646383,0.04954930632331107,0.13410439043112699
9,1,4.935395083360417,2.4261994892791186e-08,8.0031961415664,1.647345926215335e-13,0.14314872303387147,0.2862974460677177
