peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8365697882720278,1.2992261620338101,10.378976381363827,0.008019786846703136,0.010617660079271273,0.03271069891584027
0,1,1.817000117113775,53.63789885553815,2.365301998645501e-17,0.1900000270525113,0.1900000270525113,0.6835191038690679
1,0,2.125252125011256,60.79361266499486,12.427333441763082,0.0070537740337987985,0.00811053917749703,0.02692030556923383
1,1,2.16554350435137,9.653384603687936,0.5405975320747503,0.010274395340549051,1.6958000911025453e-28,0.024194352098497494
2,0,2.2036682388725493,52.75273913261917,3.2064439751708833,0.006595357823236003,0.006459859102632431,0.023532006385320443
2,1,2.176500168489193,0.4026987025112707,1.0912429625343083,0.012797798834793513,0.00631263089155737,0.037278019115012065
3,0,2.338673970110901,49.309107447338825,1.0434935678908166,0.010608836281011972,3.1560106830394263e-06,0.024985047809512953
3,1,2.3311802013384613,0.00018410471897857235,1.0016585978861787,0.024571194466438337,5.087449533549463e-21,0.057860741259922535
4,0,2.4869647938921364,0.24285374192515852,1.3654586599271226,0.028325201673136433,4.858035068132418e-13,0.06670075267993032
4,1,2.4822502120438075,47.150941531950465,5.417760551827792e-13,0.20500002919613047,0.20500002919613047,0.7374811384134475
5,0,2.706526780651646,1.8237131231529242,2.2880291797670247,0.021215888342148624,4.973642194931269e-13,0.04995959914172599
5,1,2.825066834132788,49.728638683590965,1.293606699117987e-12,0.17000002419435178,0.17000002419435178,0.6115697244765596
6,0,3.0066895141127,0.2176573255201609,59.72758123254593,3.727832604991559e-14,0.027478160730847148,0.05495632146168857
6,1,2.931831443207851,43.5335142409272,2.533308740694552,0.01677452872774066,3.061122129455481e-14,0.03950099649406174
7,0,3.1000678641018125,7.055415002156664,4.059787077517486,0.010253945378802766,1.865250638896027e-23,0.024146196118657225
7,1,3.0809628826844375,63.599038734966456,6.668822318482646,0.01918947444272959,0.007917386363300548,0.053985796134474844
8,0,3.5217227784529195,9.660533891937607,4.601626459135831,0.017070574417112697,0.007038402454030206,0.048018919110677356
8,1,3.5493075089273445,58.6435235266629,13.814315247641517,0.16627251919913885,9.283062739897813e-27,0.39154186114792555
9,0,3.67870046556473,0.016154589556469857,1.1739846850262672,0.020696326829118195,7.283690917632507e-19,0.048736125275719355
9,1,3.639042928240181,101.57447005130058,0.3350950979423845,0.02865370352197147,2.8256084886605033e-14,0.06747431541794052
10,0,3.777717201174207,1.0359234298606603,1.268759331876392,0.022226160834712027,0.0006846426413827146,0.05302763612316678
10,1,3.9360385943056184,89.39760675370168,8.822218544405501e-18,0.17500002490889166,0.17500002490889166,0.6295570693246866
11,0,3.972735373594738,1.2634925772893324e-06,1.6049583311993725,0.02514332831343793,9.799142432726753e-11,0.05920801360899566
11,1,4.055500437013384,88.55865273624086,9.799153633339806e-11,0.14000001990711297,0.14000001990711297,0.5036456553877986
12,0,4.099890029002531,88.63847481840585,0.6218073315290014,0.018340567624122367,0.0015209921430195158,0.0447427473739336
12,1,4.167250452983186,1.5169706283396782,0.5311306529648306,2.101753738441241e-09,0.020644515699761716,0.04128903107667445
13,0,4.256604250945329,51.209983836515676,2.2913450332024397,0.016621257650167247,1.8411206366369718e-11,0.03914007070659765
13,1,4.229810617683577,0.2567886590475975,21.688704902581726,5.307446000331376e-11,0.08141793479510764,0.16283586958206253
14,0,4.633195360411004,13.246021758020667,1.7094298477579593,0.027827842805147218,8.936096745194438e-32,0.06552956204753095
14,1,4.513000502393626,31.454271150425544,1.428161960660786,1.8036087636833767e-12,0.06146918387241571,0.12293836774455438
15,0,4.762438691409699,0.11731159688754429,0.8848443997688584,0.020744249991634666,1.7768449801185523e-21,0.048848975699434416
15,1,4.7346638362504,37.9721818156825,0.9431311131795201,0.02790303220167382,1.5693718002509452e-19,0.06570661954564558
16,0,4.869474895667338,27.21738810269058,0.6972335219572411,0.03248738101744107,4.942120519339987e-09,0.07650194095874964
16,1,4.964000456357904,0.00022086949142783097,9.105542277454536,0.12368487291962044,0.1299999543571163,0.4540906409976428
18,0,5.204888106339483,3.380663848539949e-10,5.194778477548066,0.025082675275469462,6.558696795467288e-37,0.05906518652167768
18,1,5.135904364531691,4.574992567401168e-12,6.998871176212535,0.053433297456741025,1.7884336140258303e-34,0.125825799923235
17,0,5.085142419425982,0.0004995407510784515,8.37551177707547,1.2240668698329428e-07,0.0769505987323096,0.15390117866266675
17,1,4.979897076059792,36.51130209707766,0.18627863439033018,0.01464618583115237,7.640673413474021e-25,0.03448913197844588
