peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7940152688203828,1.2124131426609437e-14,7.1880610794157125,0.007814848367763349,0.006326069385250501,0.026016716023940477
0,1,2.095758659289459,1.219624550433905e-15,15.257487309512223,0.15451978099726218,1.0079949285347553e-18,0.3638662776461454
1,0,2.1505227149380866,1.5932306764263051,3.353122182628388,0.007842024981139593,0.023075820229349443,0.05322557504048727
1,1,2.0905001561991248,11.197280213515386,1.6349641307988776,4.1307006942395287e-10,0.027798702265402608,0.055597404467353624
2,0,2.4819779654708074,2.3791385418658475,0.19012764985069838,0.01292310081647379,0.009281444664833107,0.04141842881789252
2,1,2.4111737362114325,0.011856303150959003,3.4226584127400463,0.1391839486000366,4.996443483564117e-07,0.32775365035971277
3,0,2.626349298979671,0.2785597712206536,0.17136412387652702,0.01884529917096501,5.210478204540977e-14,0.0443772882424455
3,1,2.5796564169830467,5.562699529072221,0.3157751635269033,0.043437527420968326,3.140298278711844e-10,0.10228756059063072
4,0,2.9311202541963217,0.07120155166259783,51.77354618380837,0.010871186798930092,0.008653739544002174,0.03599051591805233
4,1,3.044615252558829,0.7470370813886698,13.7285576655722,0.04442572737886349,0.046732016933624436,0.16315775704547467
5,0,3.440075950952152,1.7629734336484253,4.354372168432952,0.01671246441487926,0.012644717148534934,0.05442985083181989
5,1,3.6078447018267923,7.176967097516747e-06,33.18850113953675,2.539881635057835e-08,0.3010158903441219,0.6020317767867467
6,0,4.156541645280124,5.613816706700634,10.115822083272619,0.021463225726146572,0.017977248746894034,0.07228685030717158
6,1,3.884500412586798,0.028087489377863453,9.17393179634756,0.2665832273919593,6.991049018906975e-06,0.6277624991154394
7,0,4.322823444379624,0.002596843195727924,0.33194499089033513,0.024267719508060597,2.369319306237053e-16,0.05714611234476996
7,1,4.274682293908831,7.0779830775216706,2.395534374941058,0.02537164972161348,0.04639476135605395,0.12377627344578672
8,0,4.520653473475678,0.03608072046175167,1.3475390592532666,0.023772300582078108,0.00258741812387043,0.05864245287647733
8,1,4.644929564496321,7.215220182360062,0.2730040513596795,0.022773630892516637,2.6869824092622933e-14,0.05362780252386103
9,0,5.0826161526489315,6.227884158152977e-06,25.797389452369966,0.02095606013492753,0.021247455605228636,0.07580878118114479
9,1,4.9873073945626265,0.00042493005282208374,11.332335752834151,0.11158951278321556,0.032768093547640764,0.2981741016251404
