peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.019232863193788807,588.1264603469407,1.2883264840366704
1,2.122500160772163,0.023286330716346004,456.9816066309319,15.559856923687798
2,2.4975002143626455,0.08986856940186172,50.439598182204804,0.5756106622333469
3,2.6325002336552195,0.03912841588233107,38.03087591246083,0.24304788979440609
4,2.752500250804174,0.024531286825817844,75.02537205619353,0.3174127314316745
5,3.0025002865311614,0.023741103533932773,1456.0368961159552,5.1106735073663305
6,3.5225003608432974,0.029159620577758005,326.86768004337273,0.9652316390910527
7,3.67750038299403,0.03319713498037169,155.27679790205468,2.783458143440026
8,3.9925004280100356,0.19465103170581255,81.35632912153318,1.3865688368433708
9,4.247500464451563,0.03400882756212109,271.56467557917006,2.1029946620495084
10,4.247500464451563,0.03747738502026188,271.56467557917006,0.49048757420293465
11,4.752500536620079,0.1592288657894887,123.18021515605312,3.729978816659054
12,4.752500536620079,0.037696446742165435,123.18021515605312,0.3142042717955413
13,5.2025006009286585,0.041262352558202764,290.35046002491674,104.75706988978486
