peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.020504768689835196,595.5707195112925,1.178550414667482
1,2.122500160772163,0.020926616368483142,520.6573533876615,8.226691228698556
2,2.5525002222225828,0.01615246471824827,57.75903948877249,6.071578880688755e-15
3,2.60750023008252,0.030286245476789375,61.22167127743603,0.2155978425717202
4,2.677500240086077,0.02640515304935498,58.65795246855322,0.03724496404989033
5,3.0025002865311614,0.02488702875860005,1463.6554676839366,3.15015975655909
6,3.5225003608432974,0.031860106474493666,358.67130556523557,0.9432534773424404
7,3.6725003822794906,0.03410237614447542,170.2894814818158,0.28473165024394737
8,3.797500400142985,0.015664166251554423,238.71639252104774,0.6540453042097085
9,4.332500476598739,0.10596404602647969,340.91140996240864,24.764157589573866
10,4.627500518756585,0.1640175269442583,126.24270696107868,5.028596525555498
11,5.2025006009286585,0.04528608070290829,285.2245399488228,48.08184957980627
