peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.025635754408087852,451.20552860958014,0.8076991720056109
1,2.122500160772163,0.02597455559521311,440.9046193702401,0.16823759620403786
2,2.122500160772163,0.02690128311933604,440.9046193702401,9.722994438791268
3,2.4975002143626455,0.05475325009977139,56.97406290019026,0.8865910577803605
4,2.717500245802395,0.046304508339712225,78.54219118908335,0.49976142325723955
5,3.0025002865311614,0.03321719338796392,1204.5724551160986,6.522915953775797
6,3.5225003608432974,0.04288193718123123,271.3546273271529,5.8105763124547165
7,3.9775004258664164,0.07324390282187787,94.40173238923691,0.2684909202330585
8,4.252500465166103,0.05298091598236265,232.03676908632409,3.135903668506853
9,4.632500519471126,0.17386261932694058,95.43037775073486,3.807835915917377
10,5.2025006009286585,0.05115091259618332,212.1021811652767,54.873681190048494
