peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8360453693378835,9.256225092532274,14.237486312194626,0.00447497779562033,0.012080741065989501,0.02845384552742174
0,1,1.995895798845332,62.301187353714354,2.038581353474368,0.04764039511025914,3.647922855661408e-23,0.11218455735883263
1,0,2.121603226890106,0.00046194980687148945,8.540993529501584,0.007964779722915542,0.007563988441135858,0.028079353306019152
1,1,2.088182612502623,68.06251728225185,7.930977506234424,0.05444405279132759,0.06288857491245257,0.20820977081992761
2,0,2.4872449019985607,8.485356777855895e-05,0.46402514816457724,0.036495164800087174,4.968448411311378e-06,0.0859445003967283
2,1,2.3987502089840547,66.83962383197809,0.18012908113526258,8.301114029804246e-07,0.03958270502811187,0.07916528262481677
3,0,3.002025650631016,52.46302576362499,47.842913442970946,0.008888914048181413,0.01255810010699056,0.03747163698622649
3,1,2.938896498078703,21.903845656033866,16.724084040667357,0.02974451647492936,2.2006248674767058e-26,0.07004298362491697
4,0,3.5199435088519846,0.2367633379347977,11.814706752156177,3.4731519464345343e-16,0.023718153449683987,0.04743630689936792
4,1,3.6770023692781715,99.87190528832528,5.661730058840209,3.4354455617212156e-18,0.03484153016043283,0.06968306032086566
5,0,4.247597292454393,0.3271335515451067,9.714610528439543,1.491742447259059e-06,0.025841679198052123,0.051683129654672984
5,1,4.069070109842479,65.44205077545665,21.214682049231673,0.22555003492459408,3.728783691237128e-10,0.5311297437697021
6,0,4.629737093565808,3.450145148821345e-13,1.4577259556222337,0.01848193262294904,7.141073633500762e-37,0.04352162541143183
6,1,4.629976674051696,8.442000185310526e-15,64.4839405687794,0.3300000471595893,0.07570896671136192,0.8575703922307802
7,0,5.199468983855884,0.0321267582533471,6.048506055850292,0.020610854863094857,1.690376464156191e-20,0.04853485417683939
7,1,5.085323790926114,43.712515553782296,13.52580133975414,1.8154281385856918e-08,0.054962356497478354,0.1099247102063092
