peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8370935863714282,61.771005926082935,18.142314366242697,0.006316758883172391,0.008291048021221884,0.025654622034318092
0,1,2.0132084760042566,0.8597426154872742,6.994290683402159,0.05748192631308526,0.04598378592169532,0.19061272412620378
1,0,2.1219020028696933,44.00082913174065,10.9629761512435,0.007155228605191663,0.005201290536230425,0.0230163160673105
1,1,2.068155238125728,22.929091287024768,7.404747625261439,0.027741552594787448,0.08075511259378125,0.18673205704784165
2,0,2.5218434105874685,2.416225996130299e-06,0.548563456531832,0.06061092032026008,0.0254112711302988,0.17100837437013458
2,1,2.620358319780455,65.4631487224644,0.03167075675564688,0.01373890075318153,1.9786413035651777e-34,0.03235263889028267
3,0,2.692498600774379,0.2339537169883329,0.1219142156466098,0.02407237796895585,1.505413546436575e-13,0.056686118173008754
3,1,2.667987339466212,66.70695300201035,1.2854759235515812e-09,0.09000001266560523,0.09000001266560523,0.32377220656077876
4,0,3.0023014740931253,10.210785461631751,30.788329896575515,0.011898962178896726,4.29193406043272e-25,0.028019914653931152
4,1,2.98992180297341,60.55430316031962,31.20309556238218,2.3829712173057554e-30,0.027907613069073398,0.0558152261381468
5,0,3.521838746007997,0.14129696644649184,13.901722396911648,0.005211132447156598,0.014956006257228384,0.03469861191793088
5,1,3.674564200129493,99.52275371532319,5.765031464028531,2.9599128927428453e-19,0.02383046370226429,0.04766092740452858
6,0,4.253588277416684,64.49001255295913,9.314898316155999,0.011938429634390357,0.008504657770598764,0.03816916937810507
6,1,4.168506104274035,0.6849877045939569,14.676483285832465,0.042383485853338905,0.11954983184777322,0.27851700111157707
7,0,4.628683894697515,20.904391526761195,7.084346829779428,2.2412919218958187e-11,0.02448025414949509,0.048960508295547336
7,1,4.752944878630507,28.315352308533573,3.565709977513748,0.022098658700262414,1.2882441272055831e-13,0.05203836447580398
8,0,5.200990290881322,2.0098076698119904e-20,12.248476964078707,0.021860449131895332,1.8173973620711873e-32,0.05147742380916654
8,1,5.048640197645494,2.6050334728906126e-21,27.64996758748124,0.1646534193011681,3.670701594169292e-20,0.38772917225327647
