peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,2.0173082909187805,1.8380882948878492,11.597568858727913,0.04362077167411541,0.09011587513292968,0.22993077455369382
0,1,1.8069635562801671,12.121824864788039,0.6352131229381701,0.03259606334916338,1.1673971080389664e-34,0.07675786336370859
1,0,2.363594052445716,0.0011716202216142156,0.4535147382535076,0.008965724075399986,0.0122433976318794,0.03714170484346116
1,1,2.322489392862411,13.524990689021273,0.06277358352182347,0.012642268646995518,6.847311269686885e-09,0.0297702744528048
2,0,2.9179030955993794,1.9131610951936961,29.275438671031722,4.6080445339438e-09,0.024483999172507678,0.04896799763717859
2,1,2.7797684235059927,8.04885583496013,9.595068143493314,0.16876560952602393,2.2957087897612763e-11,0.39741264024664025
3,0,3.5230565431606866,0.5002455397483208,11.1159328100515,1.4934393202702876e-32,0.13063869413862214,0.2612773882772443
3,1,3.5550003654878055,4.154368092219399e-11,27.101038091666126,0.6500000928900658,0.15926554142601376,1.7006121352193921
4,0,3.866602682857184,0.0824713354647714,0.837610843808837,1.494676402888714e-13,0.03292014761487545,0.06584029522972794
4,1,3.938578576804721,16.493567162167086,0.11600856141588356,0.017190508741202763,2.6945618162117146e-13,0.04048055456833274
5,0,4.132537538722312,3.2655058194568567,3.2293598736096336,0.021867678636265507,0.020460510053497184,0.07665720013831342
5,1,4.105019520404277,8.312213312028623,2.614373025787959,1.716674885624646e-13,0.13090574967478238,0.2618114993495384
6,0,4.582663114515481,0.0001497408574416776,0.06863016905741885,0.013073754330607115,2.5664043313859876e-11,0.03078633878711619
6,1,4.551216848700367,2.5137029586757635,5.476774571025777,0.10761135286317222,0.10969508985442872,0.3901336775643733
7,0,5.073779468981576,6.092617342477691,14.770338927591423,0.05629561184284334,0.011419406244373344,0.14462156263650658
7,1,4.943147523618797,5.050830902866433,7.616745269527163,2.3734782764226533e-22,0.08129720823852973,0.16259441647705947
