peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8325001193288568,0.06954026326097229,180.07921237645706,10.942690184396909
1,2.1175001600576238,0.046374376722293054,125.44233191603985,1.0816963171215468
2,2.362500195070072,0.0940162274352736,36.005585876408645,0.12266235632786883
3,2.4325002050736284,0.011243098720161271,35.39260968315182,0.0118288379095789
4,2.472500210789947,0.04812478344279292,35.50605743981248,0.8442473018234172
5,2.572500225080742,0.0228645931832423,34.327434348212876,0.08039733222846897
6,2.637500234369759,0.05442599730496367,34.3058807372783,0.6369728116102197
7,2.9275002758130655,0.03741033839342611,1032.9094724945498,5.063965803882611
8,3.5175003601287576,0.13793541310394808,125.9378989043995,4.790732253304095
9,4.157500451589848,0.06370034359665144,156.88117395080036,9.350439813104558
10,4.517500503036711,0.17111003287979987,41.24079531585278,1.779404163562284
11,5.082500583779704,0.08241996610015079,267.9639040495473,42.08772666636385
