peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.022353140933322635,587.6646095941369,1.8306819414354403
1,2.122500160772163,0.0199854685783305,521.3485094874925,5.930267317981267
2,2.377500197213691,0.026303677914458756,93.7348457908148,1.561495457647796
3,2.60750023008252,0.02504437470546339,115.70869797986393,0.9642923516584481
4,2.767500252947793,0.026988414694485208,106.55447037646655,0.2769467833138585
5,3.0025002865311614,0.02584537877530968,1341.9362198891754,4.65645131033973
6,3.5225003608432974,0.03371817903127283,345.29813730544873,6.257823660933272
7,3.7775003972848253,0.17251830989509198,96.0202038371711,1.1085657156462088
8,4.257500465880643,0.03525760954171897,307.9342273063271,3.436270169549075
9,4.632500519471126,0.16981181252657773,129.85203770980593,4.225175031639464
10,5.207500601643198,0.04744877427741212,249.45190678635768,51.58644454208029
