peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.79687831972069,8.435607503090086,4.755168666483021,0.00700226272906042,0.007344326193167406,0.02568528686320317
0,1,1.787059340162765,0.034535056020121815,1.042394213157313,0.012014291259766859,1.9925453511003756e-35,0.028291493885339136
1,0,2.0563025530102834,4.672980030352537,8.651863092969025,1.1154349527687858e-12,0.07758022494023449,0.15516044988029762
1,1,2.3634795593793365,1.0640899643207482,16.240497951694266,0.5249699345714058,0.5249978561493542,1.8886029662086505
2,0,2.478056027754544,2.522852146008242,0.17240124590043293,2.146029260788207e-10,0.021771519111606644,0.043543038190248184
2,1,2.420795947352262,8.942046431923895,0.3282276922009946,5.522410837627222e-11,0.03754213985892169,0.07508427970936042
3,0,2.5750873476445832,0.016236005296207168,0.07541270295298684,9.948208459509275e-15,0.017300629785853682,0.03460125957170584
3,1,2.6725927392257813,11.49576180233986,0.013545195310925826,0.007590478734788352,9.299078652974817e-19,0.01787421147606077
4,0,2.9320848817240854,2.706792750650016e-27,56.084247098304836,0.010887885313059892,0.009982969848273023,0.03787825766963796
4,1,3.111500302100611,5.357623893677672e-27,10.75561901237146,0.31343330739381564,4.851373674532138e-11,0.7380790350796826
5,0,3.443276805944355,15.46648655460423,5.4131518196585855,0.010050040922915345,0.01845517583027449,0.04915630639793467
5,1,3.593721338230777,11.118139837664769,6.2653522906163195,8.164461488267627e-16,0.1040997026123176,0.20819940522463506
6,0,4.166647077824022,7.316874548788016,5.243734452512031,0.014953734343872437,0.005875495280128064,0.04171298667649322
6,1,4.141087010792171,5.517123559349016,7.8744486468762895,6.847600221455431e-09,0.03599406790405687,0.07198813475626128
7,0,4.521207587745674,0.1442508044241641,1.2509845314121935,0.026590730801784236,1.9722230258620518e-14,0.0626163859040831
7,1,4.528750504644521,10.850491941183732,3.154562751661472e-15,0.17500002490889166,7.294791715128923e-09,0.412093573810797
8,0,5.086356916808968,7.8545263153868135,23.194174922539343,0.02520579142345614,0.013893456403328203,0.0752672894455556
8,1,5.019237242032591,1.6283572756829796,10.183337879162735,0.0993589674926481,5.3935446475192235e-14,0.23397248830532003
