peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.022127438718819947,562.2109134433751,1.5999313279988412
1,2.122500160772163,0.019986992678123983,586.1463773718394,5.6007457315473665
2,2.382500197928231,0.023759908484815906,99.37413472897856,1.0928115656087332
3,2.5225002179353444,0.02074149451076268,63.05088607344106,0.029857908159473943
4,2.60750023008252,0.0218489836753748,126.82715259364494,0.7959693708429987
5,2.767500252947793,0.024951583822588663,116.35402645226696,0.3655221999809883
6,3.0025002865311614,0.025113437207414435,1421.6655569399659,5.6221532804193775
7,3.5225003608432974,0.03181720604691174,352.2836414341365,6.3980347547890215
8,3.9725004251518765,0.06546453174698907,96.64441116155803,1.4511235655059136
9,4.257500465880643,0.031709043520889324,338.7795912972441,4.089547546892751
10,4.757500537334619,0.16669908845389791,135.41572603598541,4.776770982771367
11,5.207500601643198,0.046634117657267105,267.2377359959202,52.12535337534422
