peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8195595613664415,2.727601732200496,14.428605448853032,0.043090218215787145,2.1005474579925894e-19,0.10146970959929331
0,1,1.9623746367046904,5.948642945004002,6.210222814161171,0.05456290836118061,1.928180316408723e-17,0.12848583032409494
1,0,2.122778955581435,11.96818295166808,4.319555589802908,0.007159087993821355,0.0081236691849926,0.027162328406661322
1,1,2.096918322965068,0.0001353810135828054,21.686402032021466,0.15632456675284062,0.0074278984213781004,0.37562839846905743
2,0,2.3336436776663674,40.06716295981851,0.93437184821239,6.803506764536862e-11,0.018219493041615267,0.036438986072779685
2,1,2.4884097419740367,0.20613486724601543,0.6557596389792082,0.027282734242731935,6.938245312277027e-22,0.06424592947803744
3,0,2.7018582738889845,0.04682554212911522,1.3140306567916378,0.03267827921290346,1.2201299302579541e-14,0.07695146692767543
3,1,2.6217292245164274,33.668160419121214,1.3772290646646266,4.079655310202828e-09,0.06543752726088563,0.13087505389509738
4,0,2.9339735125013413,0.15425006546853204,47.144211459496084,0.009120500469680989,0.01250421122136793,0.037859031497539
4,1,3.0051009755282028,39.85849458730659,27.481660627010704,2.448555704646586e-21,0.022525672757602783,0.045051345515205565
5,0,3.4892083847750843,57.66239751726136,10.01640242308983,0.07829491622219886,9.440108284740086e-20,0.18437043814405274
5,1,3.682456015253478,0.15229939952070382,6.874375278206316,2.4737082089682686e-15,0.07354955922140201,0.14709911844280363
6,0,4.169756725681238,24.842363212378626,17.384060153495593,1.1162648010084447e-17,0.06761902011216413,0.13523804022432825
6,1,4.23025046190208,20.844895424964253,8.132018044991289e-20,0.545000077784835,0.545000077784835,1.9606205880860637
7,0,4.632304539289413,0.49078641807442197,0.8147655752812568,0.021456691877439954,5.226091742437173e-34,0.05052664813304836
7,1,4.518338348005995,33.21094892570472,1.1046429587927369,0.02485685941792922,0.010880543394165316,0.0706930891172524
8,0,5.08325077601825,0.9083029667700593,24.925520017174236,0.00499782155707584,0.035559918021872076,0.0731163990091917
8,1,5.198506618237791,24.777532331816268,1.5585797520873774,0.01788084752186965,2.420375188296526e-34,0.042106178166640626
