peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8332871664977568,56.206842147262584,14.005561913028783,0.006349695444719327,0.009842779838129211,0.028132801120916064
0,1,1.9439863416766232,0.5131760204571439,2.2141971311049398,0.04988066243292905,0.0038585456657911407,0.12139603741014555
1,0,2.021122717570027,5.886333198697974,0.016677348399255585,0.009070069154706024,8.898574119723143e-11,0.02135838074405594
1,1,2.0342499200656112,68.4393829784259,8.898824805333448e-11,0.035000004901778244,0.035000004901778244,0.12591141357713953
2,0,2.117071700534801,4.212218367418139,6.660901292529458,0.008959240107603352,0.010044293117688839,0.03381198609438067
2,1,2.0483842290543524,52.3674390762889,1.6817657682893024,0.055862217168243876,2.4416906120845767e-24,0.13154546874765272
3,0,2.996051800299699,1.6275241950661092,40.848854497058284,0.008406128149482228,0.011598082786029378,0.03500663264591689
3,1,2.9860406873111174,0.00826351084973842,133.43143382522152,0.5728809063240105,1.4658294514968945e-06,1.3490329033649933
4,0,3.5144482060848934,0.5297007796189906,12.59479982131858,6.627758244409782e-14,0.025095681305272493,0.05019136261053481
4,1,3.6716292295414332,105.93693648506738,5.313953393005625,1.81775236317007e-14,0.03180326014541396,0.06360652029082513
5,0,4.240242548607798,2.5330610542308665,5.771251640686961,0.015182885774099751,0.013796801437377867,0.05264497877303925
5,1,4.113649411938344,56.71300368132193,13.034283899340357,0.16394473653736413,1.718405179584666e-17,0.3860603518755029
6,0,4.622057814802701,14.092593812020477,6.135974878911132,2.456308040224188e-25,0.032300100789024976,0.06460020157804995
6,1,4.7425447690542475,23.922944085833223,2.210971052963205,0.026684151196430583,2.266758995161672e-36,0.06283637412199132
7,0,5.194468311205522,32.64343482665054,7.116785745819335,0.021812076030107475,1.7069366763171134e-15,0.05136351385943789
7,1,5.062159037056809,0.16264556162182242,9.400546449557893,0.09824809748962908,1.969354973887017e-14,0.23135658935475306
