peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.02198422618510598,285.1165561565449,2.2476232780750314
1,2.0725001536267658,0.15578298376468425,61.338245370403456,5.002152832158473
2,2.1825001693466404,0.04909847682277624,47.4700235605593,1.2209949264038111
3,2.657500237227918,0.0183318598331752,10.885416456884968,0.07424614325892992
4,2.932500276527605,0.03087811564586973,1634.5201155923414,14.10766995690261
5,3.122500303680116,0.041049626760579994,53.03978844363496,1.1173479186188453
6,3.1975003143982126,N/A,1.8140786356377406e-05
7,3.4375003486961213,0.05050150053451885,121.44559241506443,4.622038433918346
8,3.9825004265809554,0.03719530368410329,24.04298884558102,0.21372389793687618
9,4.147500450160768,0.06637462515915704,154.199310575852,4.531492661801092
10,4.5225005037512505,0.05082699674934599,43.504003558214094,6.437785196379167
11,5.082500583779704,0.0654880569762506,389.625281416203,47.27171216674338
