peakNumber,peakLocation,FWHM,intensity,% Error
0,1.7925001136125387,0.02627195050373854,199.17108697391893,5.109408164747677
1,2.0725001536267658,0.04843856486145981,68.8815509918158,1.7656240837451087
2,2.0725001536267658,0.053369542071378895,68.8815509918158,1.6789784690130858
3,2.787500255805952,0.2527436714658169,15.132305812481263,0.5622795972975753
4,2.9275002758130655,0.03242242809296281,1411.216954967504,6.928971708416104
5,3.1375003058237354,0.02283037702620261,18.0108649798172,0.06130857284872178
6,3.4375003486961213,0.04882254457152735,130.4605661348602,4.339247543581865
7,4.157500451589848,0.041583700525833045,223.34342298870303,5.786604420912635
8,4.517500503036711,0.05510372085067594,38.806593049291564,5.883296131088186
9,5.082500583779704,0.07420150515103519,352.40319744405787,31.14256576926567
