peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7935184959791208,0.4805259789665977,7.575080377405243,0.007048587740052758,0.004317145166906695,0.02160487806344695
0,1,1.7825936380115257,7.43409906577716,0.9053047904738662,0.011395250432274759,1.905353082830578e-23,0.02683376413606819
1,0,2.057629265954651,1.860015512313327,7.359104937091579,4.0317600486217622e-22,0.061417210654840695,0.12283442130968139
1,1,2.0967501570922833,1.5396341259429761e-13,18.558948378844764,0.48499992883289395,0.2343516242483375,1.406632688317916
2,0,2.3537858178596864,14.584939942815472,0.0415819640378411,0.021535999952052465,0.0001604296420955246,0.0508737445262403
2,1,2.3987494996901972,3.4305193804899057e-06,0.010924554555131175,0.008132798341848818,7.019292043312888e-30,0.019151276557580064
3,0,2.4501683215780217,10.780451773746789,0.7509450059328665,0.09009078576213765,1.6543467391063276e-11,0.21214758820176785
3,1,2.6609993589104426,0.0018321117575119672,1.649495101864515e-11,0.27000003848514753,0.27000003848514753,0.9713166214390948
4,0,2.9274641847015928,1.4162644672777155e-08,61.62620551699495,0.010224271982175235,0.007681517373590794,0.03322530640135777
4,1,3.050757691153985,2.05624158690597e-08,17.577791899585954,0.44000000469574646,0.42803508185523664,1.565716115765673
5,0,3.436018585272447,19.26605954071854,8.334318917127757,7.564320905622824e-21,0.023068257368684064,0.04613651473736813
5,1,3.5167646076528514,0.03300014698561561,0.6452076466111909,0.021038692751285094,1.1259735391878188e-25,0.049542335411973476
6,0,3.5862834752717365,10.924990861445716,0.3663447534766231,0.019703808697432674,3.312808016792163e-36,0.04639892368416962
6,1,3.507568750937629,9.104515258550158,11.889089032243083,0.2559215724965617,4.552316413424135e-28,0.6026492488707449
7,0,4.155678169833837,0.8111003023241401,6.328957290742335,0.015456534458344776,0.00598169254196025,0.04300543153682697
7,1,4.1283523836844,12.226508601371252,6.960449196101926,3.158095420852239e-14,0.026098759552123943,0.052197519104243036
8,0,4.516513665042898,0.044868950597344845,1.9972345692770492,0.020322116719990742,0.005503286180955012,0.05376674670845286
8,1,4.633405783093689,8.975766872968867,0.3887831521980914,0.02061461283410672,7.2739986990661e-15,0.04854370352231403
9,0,5.089035713465848,0.47438113807590043,5.111977334826442,0.015188431511487372,1.838038523614908e-18,0.03576602297583018
9,1,5.067947390537281,9.121172206654885,32.268129176091136,1.6609547356085413e-35,0.03541214060486486,0.07082428120972972
