peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.0238038292560685,574.1306917440943,0.9726272814125343
1,2.122500160772163,0.021605424986643307,513.3269712783137,1.2776441911658578
2,2.4375002057881687,0.06944939723643184,59.143379010676426,0.1997588802038472
3,2.5125002165062646,0.05461363854826429,59.51216432241171,0.25773934227879847
4,3.0025002865311614,0.02758678799676817,1578.646558207662,6.549798168661647
5,3.5225003608432974,0.03489928037284917,362.9242753757824,3.996483401404734
6,4.057500437299052,N/A,1.3965174475981253e-11
7,4.257500465880643,0.03837346414239118,298.17602294215305,2.5582101815060567
8,4.632500519471126,0.16933022859598434,128.8381068890189,3.9667275857306588
9,5.2025006009286585,0.04760759882378629,298.13166721695444,56.26701687914954
