peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.019249649994441675,548.9794461491009,1.0238823518702114
1,2.122500160772163,0.023598093031486744,413.56503016877093,16.34663714187186
2,2.4975002143626455,0.07380034883619446,53.8895339183658,3.5115463597655183
3,2.7475002500896335,0.02428499698254205,88.97289723827961,0.8432807941916007
4,3.0025002865311614,0.023653950037005878,1336.3364269390056,7.146052131420425
5,3.5225003608432974,0.030333025339914776,305.3601812945011,6.326495562629367
6,3.797500400142985,0.056134263805299955,97.1465400916961,0.3219879010905485
7,3.9825004265809554,0.062474397153782224,81.532541387777,0.8759701405511402
8,4.247500464451563,0.03739543613157714,262.3187082384932,9.098499183915473
9,4.53250050518033,0.012474999463532477,54.614686959098094,0.06275184398168988
10,4.752500536620079,0.1582484223352676,115.50442206313488,4.744551648840676
11,5.2025006009286585,0.040799802539064345,278.53304632733705,46.96748633339275
