peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.032289594618711615,253.35994261959894,1.2279504421875256
1,2.122500160772163,0.02695704872392879,353.456546239837,10.488368702568218
2,2.4925002136481056,0.04917274003856331,72.8686457222779,0.2673617521746399
3,3.0025002865311614,0.11045897731912113,650.5505967751686,32.8611191136905
4,3.67750038299403,0.16814144985505486,121.13360491215764,1.1616253023751515
5,3.9725004251518765,0.05396614040353409,106.22952076945296,0.3130089322431902
6,4.252500465166103,0.1281164291935557,168.06027619786454,2.715952499902011
7,4.632500519471126,0.1802319503660197,67.36508312267063,4.238301995796314
8,4.862500552339954,0.040416300173347075,47.13413132858739,1.4087837405229995e-12
9,5.0875005844942445,0.2139245552739535,109.70265340012564,66.16551924177806
