peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.9200997839360436,7.635754543966272,0.8741797746367436,0.01381598306072847,3.792096741395295e-12,0.03253415385699296
0,1,1.9873861072045755,0.00016039301750872537,5.203616585786728,0.10211040782173354,1.4892589567382327e-07,0.24045178365503592
1,0,2.2659940692045444,0.6655992106955233,1.8066906065404618,0.011421258226297479,1.9010570278957165e-08,0.026895026768258744
1,1,2.2606885265972325,0.0033315982243178263,0.9117157811793712,0.039610268946671454,4.305528988265608e-21,0.09327505530468888
2,0,2.746887946444036,1.7863975034444354e-32,3.805338826623514,0.009091607594026333,0.010382521970378387,0.03459212295190386
2,1,2.837666659039644,1.5627799632844855e-35,31.61876030790295,0.211975796309064,0.001257354720282679,0.5004209358189998
3,0,3.5466351053700365,5.643772240115471e-06,36.668195150967804,0.12111632277834797,0.2893569318573365,0.7048216013282658
3,1,3.1938699161784205,0.00044578590655315386,0.4538442725358848,0.05961800097984546,4.4693823019787227e-39,0.14038966375201486
4,0,4.150373395188961,0.00021160346514221412,1.3223174021955664,8.474269001377276e-26,0.02524463986398334,0.05048927972796668
4,1,4.064202244188736,7.647819918847589,0.42789927661629645,3.1896890494645963e-07,0.037809082173326694,0.07561811536255227
5,0,5.056789951690946,3.527823085716187e-07,15.56078060860506,0.1065430406137962,5.2691575310963736e-33,0.25088968769591385
5,1,4.7776609003621315,2.1566676213490088e-08,10.981859260088509,0.28443149443008753,1.6620302096373758e-16,0.6697849845220792
