peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8283787299145338,27.711890128799872,2.1458895580199124,0.016436213000706006,6.122604264015666e-11,0.03870432389951588
0,1,1.9247329131130435,0.02905606473172906,2.380829403099875,0.011379241955233292,0.006378361125479561,0.03411537042359586
1,0,2.9436308471911885,0.08705543395899808,27.95479174831951,0.07233173325684103,6.421812623236863e-21,0.170328215365041
1,1,2.7452329146435726,23.6517578985608,15.143058749908633,4.302825700862251e-29,0.032514446035778445,0.06502889207155689
2,0,3.488895879477484,1.0509973428872883e-12,3.5692249068562543,0.06228225732594063,8.652810863876488e-14,0.146663508000987
2,1,3.538720070862703,4.6040285110433374e-15,55.41497437557245,0.4556198469540099,2.2868629024979012e-10,1.0729027487492837
3,0,4.136485478934903,0.0005945549775393616,13.408116049660498,1.3818939832433378e-11,0.09170223143718118,0.18340446287223963
3,1,4.247142100850071,4.436186194098945,0.6854464423357662,0.02134163100315739,6.298821280718911e-17,0.05025570047988906
4,0,4.532963510784505,0.030882314235579092,1.763474058387737,1.0691710093139719e-16,0.029480685515590375,0.05896137103118074
4,1,4.70584925091993,6.177314722033914,3.375918736060995,1.5644371079400854e-10,0.08038640333158086,0.16077280663913043
5,0,5.059820676802814,4.014262759804596e-18,27.26049043456054,0.011303337641483438,0.08570175115390534,0.1755982186707694
5,1,5.182309776095841,1.143742060646929e-19,1.3899409201156987,0.02363226639539548,4.9069500461967076e-24,0.05564973461738857
