peakNumber,peakLocation,FWHM,intensity,% Error
0,1.827500118614317,0.04748672077395266,224.90387288850854,12.304717794245883
1,2.1175001600576238,0.056128155652412026,125.50351033889126,1.5573360424712563
2,2.1175001600576238,0.05609869979862259,125.50351033889126,0.0486095922553835
3,2.2775001829228962,0.04319825990996318,38.56750038142184,0.05406207302375812
4,2.40250020078639,0.06937426979248329,39.16784136271798,0.16400878225204013
5,2.932500276527605,0.11253935450789943,612.6136410197952,9.32090137406097
6,3.512500359414218,0.1297789133936802,152.66081835282537,3.0014684834200493
7,4.157500451589848,0.15680614450928587,128.14931850429318,5.194883841807157
8,4.617500517327506,0.2688907017407489,51.57213150061568,5.856783514409731
9,5.082500583779704,0.1801241965973901,189.64063998296223,45.81127060255388
