peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.7954023892281337,2.595175243144106e-21,5.3340798774526474,0.006619245696290349,0.012378277406912499,0.03274151661259463
0,1,2.0195674321935986,3.449229394735284e-23,9.178808828894935,0.11039424723965606,1.0882024860517182e-15,0.2599585862560458
1,0,2.075882534264972,3.7379874845337095,0.836143712554051,0.007539443553970728,0.009622596829225949,0.030204574947392857
1,1,2.009301689552773,6.703510873722677,12.988227212219709,6.96881611510569e-07,0.14431063757278934,0.28862116811354926
2,0,2.5543659849337432,6.859199272488862,0.46983076572894694,0.08332554500550388,2.7142982547589228e-15,0.19621666364209173
2,1,2.6812719917405725,2.2863006192486988,9.09368883898935e-17,4.030920536274296e-06,0.05717783014302803,0.11435504243307706
3,0,2.9336149435310492,8.86592866415894,42.47133705758126,0.013041967491169424,0.0077691039165395884,0.039691141106316975
3,1,2.9587034350632666,7.082666747191219,10.665373416464599,1.0292737034443004e-16,0.02378513414218775,0.04757026828437549
4,0,3.4466361953495244,0.0010955859191416032,3.3475138863217087,0.01086829215816834,0.015002123349797792,0.04527083293447268
4,1,3.5770267500592747,17.249235521806074,14.384550094209567,1.245448603519483e-09,0.2010250809107871,0.4020501616302611
5,0,4.167053144291773,0.7073829285989522,9.671900261486757,0.012164943353304444,0.016321291630031844,0.04994804172749039
5,1,3.9885004274384035,4.973427505354689,13.232167605031943,4.3411273193790235e-08,0.30235229083079135,0.6047045749932146
6,0,4.519115930116247,1.1837478898145117,0.8842899644530988,0.026623446037994204,2.9178264112148275e-40,0.06269342439806856
6,1,4.39408831868905,9.52433349912279,0.06076408232747256,0.01863267403625973,2.5675042851564816e-15,0.04387659431311471
7,0,5.0892209300533215,3.456989144178852,26.352367703137485,0.015869297364735493,0.029814402490140716,0.07872297059532844
7,1,4.996037910795929,0.00427287896941366,7.899593777379647,0.11730388196514356,6.794309699015874e-10,0.2762295332889984
