peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.01908273615421363,600.2299731398696,1.8867956000852326
1,2.122500160772163,0.021286450834204995,464.48984848672546,18.083228221302363
2,2.252500179350197,0.02949686481199354,183.31266212932803,0.5382743822017412
3,2.7475002500896335,0.03267337554830929,57.353055302451196,0.5365627462480147
4,2.997500285816622,0.022768336011870893,1546.2729855249725,6.602290077916044
5,3.5175003601287576,0.028214820921428352,355.29955152329063,5.758969974398174
6,4.247500464451563,0.034448569455058475,300.0448886588057,7.693763743389331
7,4.627500518756585,0.15674420982828519,129.56827847019323,3.916111878550626
8,4.837500548767256,0.11721625751107645,59.45501209322731,0.14350990716707493
9,5.2025006009286585,0.039044059151917665,322.6555879187111,37.69740470292592
