peakNumber,peakLocation,FWHM,intensity,% Error
0,1.8375001200433967,0.020302796752219576,597.3701916104527,2.129758988666976
1,2.122500160772163,0.02357218356345836,493.0546946032325,19.670298102549584
2,2.5025002150771853,0.028590727709739916,53.42771598249794,0.811829374237651
3,2.752500250804174,0.027408227787248496,75.16712857769085,0.9611256604385157
4,3.0025002865311614,0.026194407709437595,1486.5288221572196,7.372162040711987
5,3.5225003608432974,0.03211481717471676,331.38668192608884,6.567236896348676
6,3.7925003994284445,0.07127367786670558,94.93867157145246,0.26400323080428617
7,3.9875004272954957,0.05228901992303614,89.46312079533811,0.7836788982587158
8,4.252500465166103,0.036812295123765715,283.497574472503,5.609554965527156
9,4.757500537334619,0.16436218188832985,125.33687426001865,5.382830994868364
10,5.2025006009286585,0.045745454847543776,283.2264101538305,51.8246252735112
