peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8324761417276991,1.232123394155904,4.49038926992728,4.4520016207679656e-23,0.024103468429068287,0.048206936858136575
0,1,1.790155425248287,16.556370543314795,0.4794023011559826,0.017808270927246215,1.1659555190662884e-24,0.041935273346821275
1,0,2.119345000792388,0.0248637202589405,0.6009504018394534,0.014186334614521422,1.2276557785652906e-13,0.03340626511591387
1,1,2.0249333361153896,22.26210111014661,8.724142754814272,0.12060593886210999,3.133495541874941e-18,0.2840052823822738
2,0,2.2685664340478344,11.066674971764463,0.21567536704273887,0.01737778999522102,1.098494877855995e-30,0.04092156821908475
2,1,2.2277501758132257,9.891190175014243,1.1532839757448896,0.07602285872557493,3.4838693618365763e-19,0.17902015160753987
3,0,2.3681382829055044,0.6995335071849181,0.19158820602514243,0.015745357634252194,8.03376568719946e-36,0.037077483773318154
3,1,2.328719863418798,19.7777537142851,0.19196089707543548,0.03132798472224578,6.876541460087376e-09,0.07377177325170907
4,0,2.4118841597468004,2.296524325653218e-05,0.37107016355524924,0.03462708201952678,6.852513953946771e-07,0.08154123018263472
4,1,2.453685205913055,16.410966413824287,0.10831597864579248,0.016932673501486667,8.489112991079752e-08,0.03987348363149148
5,0,2.9143802333049944,6.395525691565446e-18,39.1068448890453,1.6742995204563742e-21,0.03440261418886803,0.06880522837773606
5,1,2.8466392891294143,8.973438806656974e-19,28.201716434752942,0.3225798154259358,3.0065854949970796e-11,0.7596174155173593
6,0,3.510661772544619,3.8340050368444e-35,3.284767942015161,2.2294195018642176e-36,0.03658301230767059,0.07316602461534118
6,1,3.5433528672714965,1.0285385220410359e-41,32.89921760431191,0.3498322326499814,2.3569199799891515e-71,0.8237919538421068
7,0,3.872942032879909,24.723174837805832,0.12285345892102274,0.016520794177249845,5.213273589095005e-34,0.03890349728841853
7,1,3.837989499385196,2.927887941609719,0.2405841754671637,0.03418246851404192,5.736977824350761e-09,0.08049356776646463
8,0,4.12558495541977,19.451540734903805,7.4653547247357,4.35471202014293e-12,0.053449974319015436,0.10689994863736192
8,1,4.244574002816811,0.02069017240432804,0.821476684768158,0.02678606009322177,4.3063955471175185e-13,0.06307635123535166
9,0,4.512400655673622,14.683962258132803,0.9404362050915609,7.427299114742844e-08,0.0423112161830403,0.08462242095763356
9,1,4.5800005119684535,3.0129935581097745e-05,0.5421849985696545,0.035417357500281695,0.01581968912153283,0.1011162943189614
10,0,4.730080448523503,17.810094262840988,0.4775992427485407,0.0355732371231213,1.574832318538071e-17,0.08376857184416518
10,1,4.601561041388869,0.18050353990364598,0.42127769080012634,0.03707325189007316,8.16710131771037e-26,0.08730083668522581
11,0,5.061098147577819,0.04502765541212179,31.049212424520565,4.9105729117965254e-14,0.07676814277272617,0.1535362855454448
11,1,5.183061185617812,9.005672453401466,0.2500880412722144,0.018234187013921387,1.7362135283313265e-14,0.042938229085242426
