peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.836945901498217,42.670111667376865,15.445929957873204,0.005829796456323138,0.007179859839843889,0.022961391936252743
0,1,1.9268976268689297,11.532609896200059,6.219215175958148,3.3316681090889638e-15,0.05193634937295444,0.10387269874590835
1,0,2.12158442814739,0.00022912088864935481,8.744595645769426,0.0063648716526817665,0.00570190601696598,0.021954170836548326
1,1,2.0670432682238853,57.35233968147485,15.855584075129151,4.138667404544718e-19,0.1085410823208095,0.217082164641619
2,0,2.346990109735804,0.001506232816803621,1.47868961330882,0.015909143596644918,0.019987564166887385,0.06325483743502952
2,1,2.2843179971157017,60.871024099229736,0.10360686354302044,0.015350824383942635,4.6261365928940645e-10,0.03614842942837995
3,0,2.7083368653089117,0.29972620979387077,5.408831421035578,0.014842468487482023,0.006974198141183902,0.0428012053622632
3,1,2.600929603972586,59.73237749598619,1.05832054599743,0.010315361994204311,0.01224322330859608,0.039937183316977876
4,0,3.0038506723990026,4.157454503484665,17.775917881368976,0.010379311324082966,5.474080442567777e-31,0.024441410359567293
4,1,2.996954350760578,52.2789888124322,27.382891646611697,1.909210940336444e-25,0.02000041710356733,0.040000834207134656
5,0,3.5221171410165795,0.0025888866742556937,9.637457109925524,0.00896448969054014,0.009798860302627674,0.03346207784583959
5,1,3.507746913068217,64.49042541692172,15.509872007954616,8.962551069656109e-08,0.14971664803379192,0.29943328230047844
6,0,3.6757521955471675,48.434016241855254,1.5379348252841833,0.01595388455832055,1.1944528058255762e-21,0.03756852715404297
6,1,3.55050036484472,28.604031230100713,24.029178847380066,3.407611129382951e-09,0.2209844602028783,0.4419689198823143
7,0,4.2509285456023,0.2859474379201344,8.883576756402979,0.011932996636106856,0.010705372837585781,0.041181685318067006
7,1,4.070653930504086,57.19839361248996,13.996922765744317,9.474315938818465e-17,0.15781217022634042,0.31562434045268084
8,0,4.632010564477749,49.486135712271185,4.675319958053041,0.005790632396625896,0.019344810335702227,0.04343543401091944
8,1,4.750892754756917,0.0012304701849625566,3.318028769439063,0.02122901491602984,0.0025359779101911447,0.05260825342133341
9,0,5.202607986947015,27.165341830303724,7.908852168816139,0.019679119768883063,6.446987159153504e-34,0.04634078570033066
9,1,5.044234840707133,0.00647239202364472,21.222326330070327,5.759630462045959e-07,0.1377447634305436,0.27548943839883633
