peakNumber,peakLocation,FWHM,intensity,% Error
0,2.0525001507686063,0.32131386601328216,50.112928887682926,5.1564105646289935
1,2.367500195784612,0.059569249903873356,19.977030596978807,0.6062145433164857
2,2.452500207931788,0.015540497651609808,11.109362246255557,0.09849747834594053
3,2.4825002122190263,N/A,7.1918457395490705e-09
4,2.922500275098525,0.048877986588530487,564.289634947816,16.791799217313994
5,3.5275003615578373,0.2499495504183642,45.83443896332432,5.435391478459136
6,4.137500448731688,0.07956120878022777,74.09108884924188,1.9679898314457773
7,4.392500485173216,0.0476305118732121,12.548724567573515,0.4769722343256373
8,4.517500503036711,0.1037162350602907,12.754661440814402,1.318908335058006
9,5.072500582350624,0.12289319119840858,157.15199496214257,24.353886121597736
