peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8327557680241175,52.73015442818532,12.582223874379167,0.005760526704309545,0.012881143940913801,0.032017531886682195
0,1,1.9365405479381261,0.022626991882240814,1.068870962360659,0.030003388776010782,8.377505421163112e-10,0.07065258214401819
1,0,2.117997712673293,43.47604075155158,5.72023679468418,0.008054505671069655,0.011430741439200785,0.03403399007132429
1,1,2.0206969452174652,12.678758287236866,4.761833163111994,0.09241389018936587,0.0015571231531217556,0.21917871106737633
2,0,2.996231911401716,22.434209484436867,23.479912341560215,0.014749003006539833,0.0049364027896070875,0.04011775169303831
2,1,2.9326987107708384,36.119507709056485,39.77620406561124,0.025567433895238974,0.05242322717793927,0.13410642995703967
3,0,3.5133120985335387,13.595230341750735,11.491252159547798,6.901497580812797e-22,0.03193380305520429,0.06386760611040858
3,1,3.6731661606713883,73.89651652062457,4.529690204926297,7.706557687513947e-26,0.036602969946281136,0.07320593989256227
4,0,4.2392778193252365,23.409429490799376,4.438260528462774,0.018338499315788067,0.010195601136440396,0.05487247672851309
4,1,4.118257834406024,32.48543087348812,12.51343904958306,0.14816164908201757,3.709812602527783e-19,0.3488940211631763
5,0,4.492537756305108,0.004052736193891409,3.734064775906884e-05,0.00019811701773044874,2.309204894144712e-07,0.00046676028116202
5,1,4.482503494661813,57.22254767479785,6.668035475206498e-07,2.901665010437353e-07,2.5861010225966716e-05,5.169254191263008e-05
6,0,4.622469186204833,0.0289623362668649,1.1896851861919575,0.02170939643865055,7.30893181979042e-11,0.051121721972143055
6,1,4.489267999002061,55.57304599619762,7.308576424509761e-11,0.18500002633797052,0.18500002633797052,0.6655317590209375
7,0,5.123786434751367,35.94673772692717,15.052246863198233,0.11875204483855425,4.5407313819647626e-30,0.2796396955742416
7,1,5.2651073685237675,11.865015032048156,5.988952851678596e-30,0.5650000806429949,0.5650000806429949,2.0325699674785738
