peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8347936549647872,47.6753854386593,11.650596369068841,0.006138521554103835,0.009776821682904922,0.027611528663929467
0,1,1.9154516007377835,0.23830649939156265,3.439803413998578,6.934020588666217e-13,0.028456782080448422,0.05691356416079033
1,0,2.1179447587617677,2.8025310912504464,6.6775366394498725,0.007759155060787195,0.007556086006211841,0.02762187299339078
1,1,1.946750135656107,31.669101644674278,33.049699626123044,1.7407631746463644e-09,0.3235719206311485,0.6471438409948987
2,0,2.997879519801045,54.9784328112194,40.14492363759832,0.002171192637551651,0.014761118535910818,0.030435234437279468
2,1,2.714616449427528,0.0013663480171617638,12.549772336526699,0.0004987303364629024,0.06460902006870065,0.12915935683544413
3,0,3.517369175661678,51.40240738820328,11.45508684962307,3.371119679186924e-20,0.020918472322252017,0.041836944644504034
3,1,3.6731887514074066,33.661149012643264,5.7793392155835726,3.11930340897541e-21,0.04063405569061436,0.08126811138122872
4,0,4.247238356275421,0.0011295046727185232,6.560431037453989,0.008693915752631107,0.016637747326075585,0.04362859234272086
4,1,4.113691919168167,45.408378641380516,11.6990296353282,2.42877021236225e-14,0.11221988290372958,0.22443976580745542
5,0,4.62592771135452,38.794624189626546,3.7695931027499108,9.657310498641939e-06,0.023768249567084263,0.04753503411586298
5,1,4.747193497682387,0.021756096431364547,1.4710448943090066,0.01843437085977969,2.173583609193317e-19,0.04340962601814363
6,0,5.197756586852908,1.305540919345887e-15,6.751830130422168,0.021360189318820895,9.578652051910101e-21,0.050299401973615425
6,1,5.049556404171352,2.0454096403680344e-14,19.609788532042145,0.1449651818267744,6.973168232122162e-16,0.34136691599724545
