peak,curve,x0,y0,I,alpha,gamma,FWHM
0,0,1.8311293788120562,35.9358464234967,5.474449544058841,0.011225935907782033,0.006215628228756696,0.0335575037757791
0,1,1.9270889957052624,0.1796833008325996,1.417749849486723,0.012141678452820976,0.0078015705248023854,0.037693324309408076
1,0,2.115313794077414,7.956697463781227,3.2204404285819805,0.005925689954142679,0.014886754095252811,0.03574288083985315
1,1,1.9858126412384318,22.708849443732774,9.239548675101061e-11,0.3750000534904827,0.3750000534904827,1.3490508632497555
2,0,2.9937901040139607,0.19055388238455961,10.281770746687611,0.01690147275333757,4.483579779913607e-17,0.0397999268301038
2,1,2.9248546705443292,38.11267759115455,46.91311097531865,6.188571952117149e-12,0.08814495593955667,0.1762899118781627
3,0,3.51072382697175,1.1701375752824033e-24,7.648503061379568,8.799806482353883e-30,0.03727161214224257,0.07454322428448514
3,1,3.5754520691406753,2.2673021225745188e-26,129.27959259347887,0.7923522226889809,1.3108873992689747e-25,1.8658468967128388
4,0,4.621343200772562,18.18657951896525,0.7152204170918399,0.021391996063019413,1.0171836399089169e-32,0.050374301132421265
4,1,4.530959362428417,5.893092447413712,0.9275776889058774,0.009367237331833544,0.02744035464448278,0.06335818437454915
5,0,5.090566178672775,23.480718624990224,16.313719143146827,0.11143049075784542,7.269778662737376e-11,0.2623987533367051
5,1,5.163500595356107,0.025789905097798865,7.282965347066667e-11,0.5800000827866141,0.008989182841563359,1.374801624680663
